,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_clf__n_estimators,param_reduce_dim,param_select_features__drt,param_select_features__group,param_select_features__npeaks,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
66,14.437385241190592,11.926355600357056,0.6666666666666666,1.0,1000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0,"{'clf__n_estimators': 1000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",24,0.6666666666666666,1.0,0.75,1.0,0.5714285714285714,1.0,0.0413159989865563,0.06458039835310961,0.0704295212273764,0.0
67,14.450726747512817,11.886438290278116,0.625,1.0,1000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0,False,0.5,"{'clf__n_estimators': 1000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",58,0.5555555555555556,1.0,0.75,1.0,0.5714285714285714,1.0,0.06265196866677519,0.027708588024835435,0.0886218707703464,0.0
68,14.431782643000284,11.688954750696817,0.5833333333333334,1.0,1000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,True,0,"{'clf__n_estimators': 1000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0}",75,0.6666666666666666,1.0,0.5,1.0,0.5714285714285714,1.0,0.13625799603501226,0.013070012371309997,0.07042952122737636,0.0
69,14.332872072855631,11.784330606460571,0.6666666666666666,1.0,1000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,True,0.5,"{'clf__n_estimators': 1000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': True, 'select_features__npeaks': 0.5}",24,0.5555555555555556,1.0,0.625,1.0,0.8571428571428571,1.0,0.10955648756812737,0.030904179257229075,0.1256596351870556,0.0
70,14.270214637120565,11.86996332804362,0.5416666666666666,1.0,1000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,False,0,"{'clf__n_estimators': 1000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0}",85,0.5555555555555556,1.0,0.5,1.0,0.5714285714285714,1.0,0.06761286093286556,0.23908396052314881,0.03015611935232274,0.0
71,14.435935258865356,12.083595991134644,0.5833333333333334,1.0,1000,"PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False)",0.5,False,0.5,"{'clf__n_estimators': 1000, 'reduce_dim': PCA(copy=True, iterated_power='auto', n_components=50, random_state=None,
  svd_solver='auto', tol=0.0, whiten=False), 'select_features__drt': 0.5, 'select_features__group': False, 'select_features__npeaks': 0.5}",75,0.5555555555555556,1.0,0.625,1.0,0.5714285714285714,1.0,0.32751084143533477,0.2223036291065942,0.03015611935232274,0.0
72,37.29276259740194,12.911550362904867,0.625,1.0,10000,,0,True,0,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0}",58,0.6666666666666666,1.0,0.5,1.0,0.7142857142857143,1.0,0.16666627363166794,0.1025570981516113,0.09046835805696823,0.0
73,37.382959604263306,12.948625326156616,0.625,1.0,10000,,0,True,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': True, 'select_features__npeaks': 0.5}",58,0.5555555555555556,1.0,0.5,1.0,0.8571428571428571,1.0,0.10487346831700985,0.07745145327727473,0.1507805967616137,0.0
74,37.92463278770447,13.00577155749003,0.625,1.0,10000,,0,False,0,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0}",58,0.5555555555555556,1.0,0.5,1.0,0.8571428571428571,1.0,0.3252619151609166,0.07255315508182658,0.1507805967616137,0.0
75,37.70355558395386,13.027901728947958,0.6666666666666666,1.0,10000,,0,False,0.5,"{'clf__n_estimators': 10000, 'reduce_dim': None, 'select_features__drt': 0, 'select_features__group': False, 'select_features__npeaks': 0.5}",24,0.6666666666666666,1.0,0.5,1.0,0.8571428571428571,1.0,0.26680141279814445,0.05325972329458491,0.14085904245475275,0.0
