"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","X1","X082_1.mzData","X085_1.mzData","X088_1.mzData","X092_1.mzData","X095_1.mzData","X429_1.mzData","X430_1.mzData","X431_1.mzData","X433_1.mzData","X434_1.mzData","X435_1.mzData","X436_1.mzData","X442_1.mzData","X443_1.mzData","X444_1.mzData","X446_1.mzData","X447_1.mzData","X448_1.mzData","X450_1.mzData","X451_1.mzData","X452_1.mzData","X455_1.mzData","X458_1.mzData","X459_1.mzData","X462_1.mzData","X463_1.mzData","X465_1.mzData","X466_1.mzData","X472_1.mzData","X474_1.mzData","X477_1.mzData","X478_1.mzData","X480_1.mzData","X484_1.mzData","X489_1.mzData","X491_1.mzData","X493_1.mzData","X495_1.mzData","X496_1.mzData","X497_1.mzData","X501_1.mzData","X502_1.mzData","X503_1.mzData","X513_1.mzData","X515_1.mzData","X516_1.mzData","X523_1.mzData","X526_1.mzData","X528_1.mzData","X533_1.mzData","X534_1.mzData","X535_1.mzData","X537_1.mzData","X538_1.mzData","X550_1.mzData","X557_1.mzData","X560_1.mzData","X562_1.mzData","X564_1.mzData","X565_1.mzData","X566_1.mzData","isotopes","adduct","pcgroup"
"224",56,56,56,680.519012451172,678.244018554688,681.243774414062,22,22,14121.45,7149.07153614458,4975.95359281437,10936.9427710843,9366.50973053892,17878.6,7162.38023952096,9023.50753012048,12889.9273952096,11695.2612275449,11359.1579341317,10501.3500000001,5489.58682634731,9195.14820359281,12119.9000000001,13048.3499999999,15226.8500000002,23447.4999999998,10607.45,8635.57784431138,33811.9311377246,12995.5426646707,13698.85,9854.46631736527,14885.85,16296.438253012,5898.50748502994,8846.30000000003,14971.6499999998,17582.7,12327.6972891566,10765.3854790419,4701.53443113772,8220.63922155689,4087.45134730539,5522.88622754491,9377.62876506024,20661.4781626506,14413.0722891566,10704.359939759,15604.7999999999,13851.497754491,9475.75753012048,11834.6773952096,14025.5172155689,17200.9000000002,9004.37874251497,16963.15,5409.64457831325,10927.5194610778,10954.6504491018,8542.09880239521,14931,16899.9000000002,4965.62275449102,19201.6182634731,14311.2,15306.6000000002,17038.9499999999,17131.5999999999,11882.369760479,"","","38"
"225",56,56,56,320.318969726562,319.992401123047,320.736236572266,15,15,24536.0502306908,30387.3,22747.5052579907,20111.9654308634,17466.5795279763,18682.1,12420.953490231,14817.6194399212,16888.4710088607,16667.8537741018,15281.881148592,14530.2246331109,16208.9524963099,18906.5113250162,15115.4939982563,15588.64080069,16842.9069884691,17895.7301499327,15355.7364139382,19817.4237624057,45010.3028411865,17105.2800250972,17078.1,14813.26323105,19170.65,13625.9298624311,13285.0387509957,20855.7,16413.8945987246,17969.3944314646,15298.6049849484,20955.95,14405.1815954086,15851.2927265692,17688.9189566846,15189.5495490678,16322.5143551608,15849.2404864586,16982.0043211771,18987.0411324637,16291.5201793986,16892.8870251973,5988.68993270667,17078.8557887607,14558.4500477642,17902.7666767365,17739.8439111666,20687.55,18547.7499999999,18781.45,17564.9346956937,17090.9072031752,24965.7,20344.3398040906,21020.7,18342.0928449718,19288.5500000001,22386.8,24027.35,23187.1280575431,23475.6,"","","197"
"226",56,56,56,850.727691650391,850.046203613281,850.977661132812,14,14,57265.9251764054,74263.2294776661,60257.9351248475,49261.9153105323,79231.5208575026,146481.200000001,66901.5999999998,23229.6516201469,312460.75,69740.6826067985,130924.15,25975.042411946,26377.1538112766,49803.236105214,85318.5999999997,388918.250000001,126351.250000001,26740.8978197782,39011.6162877458,51136.5082808785,83162.8158877993,51713.4572294453,25738.3114792553,112310.15,37299.7884521484,43579.4122120762,335148.449999999,42371.8568519144,32945.9462550505,48222.9904133811,53733.3951416016,104962.500000001,30747.19429927,78219.8124410069,40523.7182195327,29631.4662770318,61772.4544311523,96070.5000000005,190046.600000001,53622.9850626628,39713.0459123091,49960.4087281191,999000.700000001,62119.6719828441,34521.5088148585,56576.0016458919,38380.2516831182,28624.4718003914,61978.6218532986,55289.0423679636,42200.8590223524,81518.4336561723,118111.785213614,73408.9817797579,60211.1294799805,55641.8365321897,61733.61862022,77303.1144952704,765720.050000001,63176.075948308,55958.2102473154,"","","16"
"227",56,56,56,513.420318603516,512.571960449219,513.984985351562,14,14,144048.9,158182.628952341,169241.247476885,187237.050421285,173990.638704469,288188.449540434,230716.514325747,165961.682660072,213746.115440391,195383.04882671,236935.838980398,167384.390403262,141753.768774432,144254.718467712,192577.863212053,234002.175216011,227429.399292611,166660.217108597,173735.675179921,217190.723941892,202526.701184436,189765.895484371,153069.246257307,174411.951901024,165682.7322416,468475.473918915,358824.044331426,156526.780390143,462920.165523629,171243.68671182,125116.358118383,377242.970088528,203163.1,162940.968012965,238304.25,255480.4,202706.929379922,158632.15,276219.399999999,155422.501141866,138830.178233517,121089.567151072,139518.7,151589.9497048,167189.199914178,129035.523872176,138429.233655294,302612.948193359,251229.4,132493.926907039,144018.6,150758.268831755,154681.45,157289.985296116,219319.849999999,168943.388659378,132489.25,155729.680228477,101769.05,150612.374294181,141769.4,"","","166"
"228",56,56,56,672.943969726562,671.044006347656,673.393981933594,15,15,20206.7504970006,3763.01148982289,4778.9112574184,16179.6254969747,11539.2,18156.4302019392,17418.4677995954,16650.5784868513,22302.891658238,22487.5331508092,18509.8930404031,20925.6396151127,18319.2,14818.2971104213,6999.20000000005,22073.5358407157,19952.3155658846,32684.6618732034,13621.6,9003.68625104321,56715.4704886869,13046.7747574532,24817.0539158412,15820.65,21310.4750714983,30857.825817547,5284.00270076039,22590.8065507928,13848.5923793351,24546.8566676549,20084.3999999999,12974.9627095118,13685.500680106,9291.54630870932,8744.49232700893,15659.7714146205,10841.0115390857,43532.7,18591.2000000001,19706.9499999999,21511.6199085451,22406,7816.85483022837,12003.95,26294.85,12267.1,19367.35,14702.0096871512,6015.00720650809,13052.207018171,22446.9935041155,18269.0459202358,19645.5832039969,18408.2186279297,16885.4167131696,38957.0499999999,18959.9904395109,23712.5748814174,20090.9660470145,24971.9696873256,19229.1802786536,"","","1"
"229",56,56,56,881.643981933594,880.093994140625,881.843994140625,7,7,52608.5048941679,52096.6925370066,39988.3467824836,36196.6730304097,52252.5010645667,36793.6671625182,18144.7291600427,12413.1127645803,30058.4609346612,45566.7300344068,7949.66257494549,15266.2729946403,17333.1973337573,40500.2006069449,8056.07648982558,36607.442811478,22396.9608040743,13973.7160758085,32060.7121667197,29219.9233086165,65339.0992488418,23193.6067519077,16089.8300438596,18708.783257063,46486.5868005087,48169.9986089662,34494.0503923283,29579.7491880905,22605.0000000001,42194.5756637218,34112.2980162155,19915.0423129769,17686.0499999998,46835.2500000004,28517.1690333167,17946.4854679551,48595.1010770576,14036.8301888399,26692.0396387854,27216.7165640898,24972.8715479651,33429.1066014489,41951.6000000002,39238.5721180051,18437.8200371321,31204.572995208,24919.6645905251,13329.4995117188,28794.0161984466,24794.7700703351,26698.7282260629,21986.0401526163,47142.6499999995,42026.7999999998,42726.9469789017,31075.4279416106,78195.1499999996,58757.3702628152,63604.8441190498,37519.7057679642,32361.4217026654,"","","62"
"230",56,56,56,427.19255065918,427.091247558594,427.287475585938,4,4,16494.69297034,23857.75,18776.7923626657,17415.6128124948,16155.8341369629,13556.0325766095,13066.4701819787,12880.0559090062,15172.9055394318,22616.15,17960.0947071657,15381.5505581872,13878.4198581243,17794.807505681,14957.4097909442,15746.7045275155,15035.4879606861,17362.367676955,17048.5950416953,16055.1414982722,30632.5097378938,16351.6818272517,13254.7481431227,16945.1689136212,15082.8123298058,8593.64782535329,13835.5343416654,24235.2499999999,13779.8762762246,18410.3286950063,15117.7470904851,11476.5338648133,18198.2079383721,11333.5752546666,14220.5533606319,11013.1021476358,14853.8428767576,12237.1159841247,17007.4906633021,13887.40476755,14907.1878972458,14857.2682416237,12724.3741363267,15486.8301548069,15864.2751392429,13452.5160354356,12412.665933512,10409.3312169738,12026.7582829362,15521.234922506,14205.3333916297,14032.0115542204,16928.3999999999,17495.6761955848,17511.4726557328,14672.2985388546,13486.2599264292,17108.2366887755,20031.6848559622,19353.5633585009,16121.5301152892,"","","17"
"231",56,56,56,632.842987060547,632.7431640625,632.943969726562,4,4,5405.76004813058,7065.00595671555,5857.17455409459,5199.12377035207,4423.33149483817,10339.6299850028,3264.18194719587,4783.13143432617,1078.448628976,4386.06679087672,4755.99750261579,2299.52561854771,1545.23235456194,4868.60252276334,5940.02816476005,1974.51918927874,3397.04809988839,3703.64429075068,4232.84328421456,2609.35502256196,24030.2066688538,5362.80007553101,3383.02317497947,4345.48414463588,3885.28478934548,12337.0778472028,2625.9202780888,2731.60560134362,15560.2999999999,2388.48686697824,4517.69950456892,5847.76278442383,3940.41610191608,2313.89358607701,4271.04105154855,6428.7893737793,6061.12960536412,12703.8,7210.11644426618,3960.60658053694,5579.78306631608,4221.49378062103,44559.1500000001,3749.83927472796,5971.0669796317,5434.6962336077,3670.79042201451,7781.73126395089,6936.17387172154,13428.4,4077.01652211156,4017.12352085658,6815.67318237305,5359.76360789212,6580.27881539481,6040.47763008907,2408.25584148539,7642.25684744699,4212.10643268454,5254.22054391044,11127.0684335643,"","","13"
"232",56,56,56,502.421279907227,501.885162353516,502.894012451172,4,4,20384.1041987492,34803.5374145508,42195.220494197,42871.8119835487,39977.4900230995,46319.8272681603,40791.7655498798,33427.0980130709,46268.7032353328,36627.3121032715,45763.6779855581,28324.9110055477,30783.25,17133.2500000001,44999.824789194,44556.4491084172,47892.8937096229,35022.8194181002,31933.524430495,50542.1210421049,49514.7785902757,43824.8241013747,30456.7500000001,41631.3023634691,37058.1573838454,45065.4840862568,54638.4091116098,35719.4094261756,43448.0099064754,28145.4212873743,24788.6902348445,38094.672088623,38235.6140301044,34512.1385457214,39104.9710783623,41432.3196082482,39192.1346599872,39164.4174147386,39165.5702115572,33492.4565805289,28221.6690392127,25505.5500000001,37122.6137624887,36017.4825862004,37647.4169253497,26087.9833154813,28048.8085883004,44189.6592336801,39446.1509328989,26793.8549969013,18517.2288435266,37638.5838756293,30823.1304861215,34886.7103284379,43704.2315298227,35621.8727909968,26738.2701416016,37112.9402935322,38901.078524076,32982.3552832805,37251.5766413762,"","","76"
"233",57,57,57,447.544036865234,447.293609619141,447.721130371094,61,61,223326.15,238349.65,232407.7,222941.6,225429.199999999,169113.449999999,168392.05,173581.1,170751.55,184322.7,163331.25,172497.45,165125.9,177703.35,155597.75,167377.95,157217.9,163796.9,167801.1,170246.7,208584.5,178522.850000001,155591.65,179321.25,171596.35,172799.3,170957.9,175219.35,166029.15,166722.15,153399.75,176161.8,189409,171733.4,183884.5,179370.3,185882.8,190083.05,175915.350000001,181429.95,196120.1,181388.5,190998.25,196709.599999999,181962.05,182074.55,177864.05,175609.6,182918.7,186882.6,175510.4,203641.05,210775,199142.4,204159.85,184064.7,186230.2,227439.4,212637.15,227933.050000001,226263.95,"","","65"
"234",57,57,57,787.343994140625,787.243957519531,787.443969726562,61,61,683210.450000004,565921.350000001,592137.6,669527.15,582375.849999997,370674.499999999,618388.7,624364.649999997,459578.550000003,637250.849999999,428040.500000002,602939.600000002,617520.35,545995.199999998,349471.549999999,537092.999999998,441925.35,443369.350000001,527882.449999999,446977.949999997,547982.299999998,421889.550000001,403965.999999998,518687.650000001,521154,457556.800000001,418462.199999998,522414.3,450242.849999998,523667.350000003,559764.500000003,425663.350000002,503600.299999997,584711.399999999,528143.800000002,500410.649999998,525496.850000001,542768.349999997,482160.500000001,570380.200000001,655947.099999999,628746.749999998,518154.950000001,548960.999999999,581155.199999998,451832.200000002,560971.500000001,512583.900000001,496687.449999999,496147.599999999,650337.799999999,558813.450000005,638318.149999999,588035.6,589681.199999999,488856.600000001,694044.000000002,698941.450000001,612113.1,654956.899999994,550806.149999999,"[8][M]+","","24"
"235",57,57,57,418.905639648438,418.672790527344,419.143981933594,61,61,1191059.25,1198429.7,1111711.55000001,1078036.15,1089245.65,1108907.6,976777.949999999,992054.399999998,882116.799999996,916274.800000001,1104877.15,882135.100000001,876449.650000001,1023364.7,1005643.1,891111.299999999,882475.800000002,979634.55,876714.25,938197.25,884233.100000001,998361.050000002,875031.350000004,952990.799999998,960308.799999999,860001.449999999,867358.8,869724.1,974777.200000002,818369.850000002,807530.350000002,874606.300000002,844063.549999997,931071.049999997,1140472.4,959093.15,990223.1,1071281.65,983807.65,1021381.2,968497.8,948771.5,1036911.75,1105484.9,950091.700000003,936255.900000003,945482.1,982623.700000003,947106.250000001,981966.450000001,982454.399999999,1088623.2,1053617.1,1109783.8,965932.1,972868.75,940428.950000004,1063044.4,1109538,1097572.9,1142694.9,"[9][M]+","","22"
"236",57,57,57,701.744079589844,701.593994140625,702.037841796875,61,61,858324.649999999,1018257.4,970468.800000001,875149.400000002,935723.95,680580.500000001,743560.649999999,747753.850000001,560543.899999999,650247.600000001,637676.799999998,693243.95,750480.7,609465.449999998,641203.900000003,620124.1,577787.000000001,598750.749999997,695605.3,564818.95,666071.050000003,539036.700000002,613132.850000001,715898.3,665945.5,634375.249999999,525477.399999999,710027.099999999,840963.199999998,586866.25,736028.199999999,637583.599999998,742400.649999999,777096.049999998,885575.000000002,882844.849999999,813900.15,855133.399999999,870290.750000002,878592.750000002,794910.999999999,789179.750000001,719776.65,860463.25,743181.65,794775.05,842177.850000001,852092.500000001,833228.5,851007.450000001,798802.800000001,894666.2,794191,857610.5,863292.950000001,791703.849999998,1049651.2,830075.299999999,790813.4,856283.9,956560.900000001,"[10][M]+","","26"
"237",57,57,57,562.143981933594,561.594909667969,562.443969726562,61,61,1182731.14999999,1034226.3,997676.400000005,1279170.4,1210875.85,800210.650000006,697203.9,715776.950000004,682317.149999999,727694.599999996,768473.099999999,707311.050000005,691724.850000001,674558.849999996,755693.15,677243.9,722179.849999997,719695.550000003,810050.999999999,726263.45,758485.15,717528.35,715483.7,870876.8,677793.800000001,847640.199999998,877365.599999999,701712.499999999,831256.249999995,632205.049999995,878874.3,679127.399999997,969432.649999999,787804.950000003,834739.099999997,1008837.6,988274.700000001,810728.300000002,986146.750000002,890580.900000002,1075307.1,873533.699999996,832956.649999997,833625.650000002,1034551.6,950792.200000001,845403.700000005,793348.800000001,766976.249999997,816976,1128967.35,1052526.35,1061763.6,848757.199999995,1042149.55,792485.250000002,876601.400000003,1049402.45,1037225.94999999,1093302.2,1052679.90000001,"[11][M]+","","29"
"238",57,57,57,809.793975830078,809.544006347656,810.193969726562,60,60,66212.0999999995,87198.0499999993,86497.2000000006,93965.3999999997,93081.4000000003,58554.0500000002,56955.8000000002,75448.4500000003,43878.3500000004,53599.8999999996,54440.5500000004,54827.25,47682.3999999999,72401.15,39333.05,48578.7499999997,32281.8500000002,39631.35,36288,67410.4000000008,81388.6540328625,58105.4000000006,37728.05,57452.0999999994,58590.65,35665.0000000001,37269.5500000005,54467.4500000001,42863.3500000005,40084.1500000002,50365.2499999996,52182.7500000002,56074.5999999999,51108.7500000003,83184.0499999997,55907.3500000002,56619.2000000002,57833.8500000006,39593.35,52309.8499999996,84042.5500000003,59248.2999999998,68574.4,79181.7999999997,43698.5999999998,39621.3500000003,47847.4999999997,48007.5000000001,46339.3499999996,81364.0499999997,39780.7000000004,63411.8999999998,80372.8500000009,89551.2999999997,61330.1,43065.7999999997,51725.5499999996,87004.95,54890.2999999994,60563.9000000002,76348.2000000003,"","","37"
"239",57,57,57,932.094024658203,931.893310546875,932.494018554688,60,60,80657.25,48472.1000000002,86629.2500000003,73419.2999999997,81711.1499999998,28352.0499999999,51056.8500000002,52290.5999999998,34906.8000000001,52463.75,72603.5500000002,33818.55,44446.4000000003,38309.2500000001,35732.6500000001,55852.2499999997,49954.2999999998,62803.6499999999,61627.35,60826.3000000003,74308.9864621146,55868.5500000003,65882.0500000001,27403.2000000001,53557.2499999998,23830.8500000001,69505,43046.4000000001,36728.6500000002,33544.6,41660.8,29169.25,49449.05,72443.0999999999,40027.8999999999,42287.4500000002,62745.2500000002,44154.2499999999,40004.5999999998,64495.35,124801.95,61773.6999999999,17529.45,70493.8499999998,82559.4999999999,46616.7000000001,78820.7999999999,38522.3000000002,39518.8000000001,57469.4500000001,92001.85,51763.8,67744.35,52686.2499999998,92192.0499999997,49250.8000000003,31528.3,89191.6000000003,36097.6,75909.7999999999,47476.9499999997,"","","103"
"240",57,57,57,1083.14404296875,1082.640625,1083.54235839844,60,60,22211.55,50031.05,71533.15,44485.35,78445.7000000002,30753.2500000001,28645.0500000001,26958.1000000002,31116.4499999998,30155.1999999997,31474.2500000002,22569.8500000001,12065.8999999999,26672.5500000002,11178.6500000001,28228.5999999998,16785.4,44237.2500000003,22596.9500000002,15408.5499999999,69747.5156704215,28405.7,13283.9999999999,22195.8999999999,15049.0999999999,16373.2999999999,14078.25,32126.3500000003,16069.4500000002,17303.4999999999,26471.4999999997,21026.2999999998,25378.9999999999,25688.55,33226.4500000001,21451.3499999997,58221.3500000004,45554.1499999994,84724.7500000008,21204.7500000001,37041.4000000003,14402.9500000001,11765.55,42792.3999999996,28359.8,28804.1000000001,28697.8499999998,38643.5999999999,26443.7999999998,25552.0500000003,46960.5000000002,23633.9000000002,32606.8999999999,38999.0499999995,26648.0000000005,85206.9500000002,19467.5000000001,28215.2999999998,28941.7500000003,22153.6000000003,58216.7999999998,"","","73"
"241",57,57,57,475.238525390625,474.843963623047,475.593994140625,60,60,148600.05,152272.3,157926.45,153908.9,147620.5,130859.55,131965.6,135316.3,133599.05,140723.65,125867.7,139854.2,140484,137124.35,123809.05,136186.85,130003.5,137366.85,134585.85,132107.3,179279.18963601,135446.7,134625.7,139261.6,137290.5,143656.25,130536.8,135549.4,125180.5,138304.6,140329.6,154694.7,145874.95,141413.65,145655.15,144066.7,151350.1,145569.45,140827.1,144889.7,143237.9,141103.45,143181.25,143103.9,144380.5,143425.6,143960.15,140432.1,137457.15,145693.25,142042.75,153007.1,147547.85,145897.25,156308.299999999,137771.95,143113.1,151773.35,145110.25,155812.3,146696.6,"","","7"
"242",57,57,57,309.779571533203,309.156341552734,310.778839111328,61,61,362674.25,389972.15,355069,345703.35,347422.45,279615.8,262730.55,273720.5,278458.7,285715.05,280169.25,281465.8,282290.35,286072.35,278164.3,274585.85,288440.05,286983.05,258788.95,277261.7,276230.65,287051.75,290809.45,278641.55,271652.2,257228.65,259244.35,283318.8,264712.1,262130.3,278101.05,307204.55,293909.85,288445.15,311312.95,305443.600000001,300896.45,312093.2,298889.3,311087.7,295091.15,306824.35,312847.3,308033.55,300453.7,311921.35,314278.9,325141.9,311113.65,310271.7,303504.6,322157.8,307391.75,311861.55,333323.85,308616.9,257454.75,332398.65,344283.55,367750.35,353336.25,"","","77"
"243",57,57,57,756.644104003906,756.59375,756.768005371094,56,56,63242.6,88845.8,64183.7500000004,79897.6499999995,75782.1000000007,57103.8499999999,46722.4499999999,66056.5999999996,36976.3499999997,59262.4499999999,51997.95,53808.6500000002,34449.7805852607,55789.0999999997,44019.4000000002,35137.3499999997,35090.55,36670.3000000001,39940.5500000004,58998.5,75681.1662077951,54313.7500000002,29573.580434667,46218.9,45578.5500000001,36968.6194319017,35168.4000000001,33571.8000000001,51257.7499999998,35566.8718853941,44703.25,53762.1999999995,40120.5000000002,32639.8499999999,82104.5500000005,54065.4000000002,48050.7500000002,67173.0000000004,45013.85,41176.1500000002,84481.5500000004,51008.2499999999,75570.2999999998,64435.2000000004,31741.9000000002,42741.5,42899.0500000001,43866.75,56741.6500000004,101727.9,39444.7499999999,55529.7499999999,71930.1500000005,73370.6499999998,37447.5500000002,40096.35,52458.2,80773.15,38409.9500000005,54353.15,83802.1499999996,"","","32"
"244",57,57,57,623.443969726562,622.944030761719,623.693969726562,53,53,53387.3,62824.9499999999,56785.1500000001,51769.5499999996,57151.3,36482.15,24395.4500000001,27070.7213047205,30733.3999999999,34507.7500000001,33406.2000000003,30897.0000000001,29574.9999999999,32885.1500000001,37065.0499999998,32582.2000000001,34286.1999999999,35815.2500000003,20269.5505360792,30302.6000000002,60128.0655563546,35646.4336287744,37271.3500000001,38883.9000000001,30873.75,61111.8999999998,35792.1446692873,26689.0999999998,34763.1499999999,29353.2000000002,40796.6500000001,33750,46284.2499999998,28976.25,36279.3500000001,43817.6499999998,45008.0000000001,41207.7000000003,30736.8999999999,44011.65,44616.3000000001,41176.9257956718,72317.2128597211,42681.7999999999,43946.3500000003,43021.2000000002,46539.5500000001,43028.6500000001,40676.9999999999,43722.6000000002,41687.2500000002,55457.1499999999,51138.8010058182,53637.6499999999,49564.05,42765.5,39090.3000000001,52811.85,54224.4,48579.3000000003,56290.9500000004,"","","112"
"245",57,57,57,517.194030761719,516.694274902344,517.494018554688,51,51,106456.088717127,104990.6,111515.55,115051.6,114556.15,135917.700000001,153296.850000001,157454.750000001,134273.9,150086.4,141479.149999999,146547.95,140753.400000001,131090.200000001,130809.449999999,135428.100000002,130806.050000001,128826.650000001,139871.35,127831.799999999,153042.8,129573.649999998,127206.7,132341.5,136403.500000001,305701.999999998,190298.85,128817.000000001,197946.899999999,154731.600000001,112901.05,178697.300000002,114537.65,108820,122133.899999999,137418.700000001,117875.55,121357.4,135896.5,104300.050000001,113297.3,104710.099999999,96260.7177954889,109431.701523407,120210.05,111729.55,110921.15,153219.95,130781,113049.75,107586.841172704,112700.5,107424.559614351,115034.299999999,115485.1,105502.33311511,104480.925934421,106147.65,88272.3469906947,106405.440731773,104500.623886594,"","","20"
"246",57,57,57,347.016235351562,345.438537597656,347.944030761719,60,60,251543.05,251113.65,270618.65,242100.149999999,196326.7,159313.068553339,129303.65,142711.05,154538.65,143462.25,150587.2,139928.35,157843.05,246809.8,155165.5,148940.55,149650.75,160853.8,144232.9,155767.15,185387.35,152393.6,167118.8,141145.9,147223.55,152408.55,148311.45,155520.95,147137.5,141493.45,132132.35,153952.7,145658.1,172174.15,255183.8,170454.25,156917.6,196058.3,185757.4,198818.8,164167.15,201171.75,176784.05,194218.4,161606.7,189361.6,199463.25,204105.95,188273.85,194888.05,197634.1,205219.35,195282.45,200981.25,280496.6,188835.45,196622,238556.45,226405.95,256566.849999999,257103.55,"","","88"
"247",57,57,57,641.39404296875,641.058898925781,641.595275878906,45,45,40197.0500000004,50021.2000000001,44007.2999999998,40369.8999999998,45443.9000000002,63622.1500000001,16160.5853215998,23007.9167746917,28289.3704519561,46198.8999999998,29517.5999999999,24763.6451741128,24799.7555412524,44979.9499999998,33088.2499999999,24398.2104786628,45517.05,49915.4,16678.7236809008,23857.357199929,48911.4377996271,51292.5499999998,49468.35,25625.7000000002,41505.5999999999,37363.1000000001,57223.95,17666.1033195727,65060.2000000002,24853.5552960113,31822.5,21289.1058497573,38306.4999999997,20537.0289145533,30664.4500000001,33767.4500000002,40616.3,33351.2499999999,26042.5121940187,36101.5499999998,65957.3,58055.2500000002,53212.1217281457,36367.7152874167,35144.6500000002,61548.05,36434.8999999999,77599.8999999998,34482.2500000003,37779.2500000001,32725.4500000001,46147.9,72347.6,43091.85,38501.6000000001,33607.2999999998,36215.9499999998,39203.45,45313.5499999998,38526.6,40139.9,"","","114"
"248",57,57,57,868.884399414062,867.343994140625,873.149169921875,61,60,50563.1999999997,157855.3,131063,89797.6499999997,52623.4,92450.7499999999,57634.9999999999,47938.5499999999,74952.85,90397.2000000002,48530.3000000001,77679.7,57162.25,87090.9000000005,44413.7,63586.7999999999,61935.5500000003,57552.1500000001,81035.9000000001,75073.0500000004,132541.656184781,53885,46927.1000000001,60380.0000000003,69709.9000000001,113355.9,90571.9000000001,64904.1000000004,77503,81288.8500000002,70858.7000000003,91939.7500000001,61485.8000000001,55848.0999999995,77342.6999999996,63149.8500000001,53856.6,64642.9,101680.7,83720.5,74026.8499999998,79309.2500000002,59865.3500000002,86007.4999999998,60275.9,87685.6500000002,65361.9,73621.2499999995,103265.5,87763.0499999996,71872.8500000003,80370.3499999998,137256.85,46596.0000000003,88427.1000000003,63154.4999999998,129707.9,53646.95,57118.5499999995,84115.9999999996,81534.75,"","","12"
"249",57,57,57,545.219635009766,544.444030761719,545.544250488281,40,40,98585.1500000006,84088.6000000006,79843.0500000002,84092.8542959176,82968.8642792492,67934.3999999996,69785.4999999999,63092.2499999998,58894.9000000001,65464.2499999998,66845.85,60383.7,63008.6000000005,56470.6581898957,68544.1999999999,64411.7000000005,60431.0499999997,67508.2999999996,59297.3653672162,54514.3499999996,93092.2101990943,64124.8128027822,57144.1499999999,69757.5422495574,59422.65,86229.8500000002,60910.4664677639,66925.9499999997,75436.7999999998,61009.9000000002,65781.8710339116,71407.478482666,78433.33605598,58056.6000000004,67339.3000000001,70032.3497326421,74049.3783904431,72925.4999999999,72029.862219717,67083.6999999995,73882.4920043945,72314.3500000004,75837.45,74884.5500000001,72628.1815628351,66294.7377151789,74799.5999999994,66689.5499999999,65064.8500000003,63531.2000000003,70555.2637580423,83749.6370203355,80610.0429256664,82777.0500000007,79427.7052908416,68239.5499999998,81727.6999999994,92999.8500000002,82801.6499999998,93982.8000000002,89751.0499999998,"","","109"
"250",57,57,57,1167.05969238281,1166.41662597656,1167.44396972656,39,39,6280.90000000004,12083.3000000002,14308.8499999999,8827.25000000012,10128.1499999998,1034.57736315046,3427.51834769871,3646.78601074219,2856.70698242188,140.452591201006,972.395656419837,2338.30603027344,1523.02567915483,2866.97689503637,2786.77765720173,5673.75,4556.34999999993,3416.63740735176,4755.65000000007,1182.91378096847,18390.7788735486,4130.25519120066,7043.10000000003,4581.15000000003,4090.90127563477,2893.35707055069,1017.42256030702,5278.85000000007,307.589403235394,177.298461914062,5144.05000000007,9169.6499999998,680.774155228226,4629.34999999997,7427.25000000005,248.245818039467,6291.75,10084.8,13842.4499999999,5273.10000000007,6914.64999999995,5181.75000000005,8083.49999999994,7958.30000000007,8511.00000000007,8447.75000000007,8148.3,10858.3500000002,13097.0500000001,11043.65,7266.70000000006,6250.5,11002.05,12826.8499999996,10361.7000000002,14473.0499999995,12155.5999999999,8008.25000000005,9530.30000000008,17031.8499999998,3043.93538031177,"","","140"
"251",57,57,57,672.193969726562,670.044311523438,673.343994140625,47,47,41111.5000000001,10626.6,17171.65,38037.0000000001,27040.8011152416,52415.9999999999,62192.95,40338.1499999999,39287.7000000001,38286.85,64015.2,51193.0999999999,46654.8499999997,42478.7999999999,45292.8499999999,60396.8,53187.1500000002,53117.280669145,45119.9500000002,35062.6000000002,72476.2304832714,48385.3000000002,69228.3499999998,50171.9000000001,43652.8500000001,45801.4999999999,11078.7,66339.55,80026.6999999998,42669.7500000001,41892.3500000001,35867.3081180812,38272.0483271375,30147.7583643123,33386.4499999998,44189.5999999998,31167.85,56228.3,45297.1500000002,37491.9500000004,43879.9500000001,46954.75,33893.65,45794.25,51631.75,59477.0999999999,51637.55,45412.7,21469.1,27519.05,46738.1,38721.5000000001,48189.4500000002,43418.5,46497.05,58473.1000000004,44215.8000000001,48548.5,38462.9999999999,50250.5500000002,44431.3,"","","1"
