"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","X1","Exp2F_CRR_10_NEG.mzData","Exp2F_CRR_11_NEG.mzData","Exp2F_CRR_12_NEG.mzData","Exp2F_CRR_13_NEG.mzData","Exp2F_CRR_14_NEG.mzData","Exp2F_CRR_15_NEG.mzData","Exp2F_CRR_16_NEG.mzData","Exp2F_CRR_17_NEG.mzData","Exp2F_CRR_18_NEG.mzData","Exp2F_CRR_19_NEG.mzData","Exp2F_CRR_1_NEG.mzData","Exp2F_CRR_20_NEG.mzData","Exp2F_CRR_21_NEG.mzData","Exp2F_CRR_22_NEG.mzData","Exp2F_CRR_23_NEG.mzData","Exp2F_CRR_24_NEG.mzData","Exp2F_CRR_25_NEG.mzData","Exp2F_CRR_2_NEG.mzData","Exp2F_CRR_3_NEG.mzData","Exp2F_CRR_4_NEG.mzData","Exp2F_CRR_5_NEG.mzData","Exp2F_CRR_6_NEG.mzData","Exp2F_CRR_7_NEG.mzData","Exp2F_CRR_8_NEG.mzData","Exp2F_CRR_9_NEG.mzData","Exp2F_HCC_10_NEG.mzData","Exp2F_HCC_11_NEG.mzData","Exp2F_HCC_12_NEG.mzData","Exp2F_HCC_13_NEG.mzData","Exp2F_HCC_14_NEG.mzData","Exp2F_HCC_15_NEG.mzData","Exp2F_HCC_16_NEG.mzData","Exp2F_HCC_17_NEG.mzData","Exp2F_HCC_18_NEG.mzData","Exp2F_HCC_19_NEG.mzData","Exp2F_HCC_1_NEG.mzData","Exp2F_HCC_20_NEG.mzData","Exp2F_HCC_2_NEG.mzData","Exp2F_HCC_3_NEG.mzData","Exp2F_HCC_4_NEG.mzData","Exp2F_HCC_5_NEG.mzData","Exp2F_HCC_6_NEG.mzData","Exp2F_HCC_7_NEG.mzData","Exp2F_HCC_8_NEG.mzData","Exp2F_HCC_9_NEG.mzData","Exp2R_CRR_10_NEG.mzData","Exp2R_CRR_11_NEG.mzData","Exp2R_CRR_12_NEG.mzData","Exp2R_CRR_13_NEG.mzData","Exp2R_CRR_14_NEG.mzData","Exp2R_CRR_15_NEG.mzData","Exp2R_CRR_16_NEG.mzData","Exp2R_CRR_17_NEG.mzData","Exp2R_CRR_18_NEG.mzData","Exp2R_CRR_19_NEG.mzData","Exp2R_CRR_1_NEG.mzData","Exp2R_CRR_20_NEG.mzData","Exp2R_CRR_21_NEG.mzData","Exp2R_CRR_22_NEG.mzData","Exp2R_CRR_23_NEG.mzData","Exp2R_CRR_24_NEG.mzData","Exp2R_CRR_25_NEG.mzData","Exp2R_CRR_2_NEG.mzData","Exp2R_CRR_3_NEG.mzData","Exp2R_CRR_4_NEG.mzData","Exp2R_CRR_5_NEG.mzData","Exp2R_CRR_6_NEG.mzData","Exp2R_CRR_7_NEG.mzData","Exp2R_CRR_8_NEG.mzData","Exp2R_CRR_9_NEG.mzData","Exp2R_HCC_10_NEG.mzData","Exp2R_HCC_11_NEG.mzData","Exp2R_HCC_12_NEG.mzData","Exp2R_HCC_13_NEG.mzData","Exp2R_HCC_14_NEG.mzData","Exp2R_HCC_15_NEG.mzData","Exp2R_HCC_16_NEG.mzData","Exp2R_HCC_17_NEG.mzData","Exp2R_HCC_18_NEG.mzData","Exp2R_HCC_19_NEG.mzData","Exp2R_HCC_1_NEG.mzData","Exp2R_HCC_20_NEG.mzData","Exp2R_HCC_2_NEG.mzData","Exp2R_HCC_3_NEG.mzData","Exp2R_HCC_4_NEG.mzData","Exp2R_HCC_5_NEG.mzData","Exp2R_HCC_6_NEG.mzData","Exp2R_HCC_7_NEG.mzData","Exp2R_HCC_8_NEG.mzData","Exp2R_HCC_9_NEG.mzData","isotopes","adduct","pcgroup"
"11",215.03258064005,215.026325929117,215.033238865789,24.2322959899902,24.1652336120605,24.2509384155273,8,8,5262.30590413464,2842.80035572213,2699.8899257132,5233.1871607021,3042.74793527413,4276.1386203099,5369.90244646836,3204.07337909721,2778.84001306892,2595.18427252382,2238.62639074097,4623.88325155584,5823.41391205755,7026.30570086358,11684.1992364611,7060.08760352457,2333.00283873952,2521.42929478782,3668.75910923924,2242.36575121712,2256.37836269167,2817.62500433584,4201.97768638667,3370.42809813053,5144.93949783032,2316.06005293247,9098.48722016059,2226.88730257676,3965.90240273683,10169.5031752486,740.626338930263,6954.49082409888,2672.27464618489,1333.16429843305,2077.90737965971,2697.00267389067,9888.94606956152,6936.6113839133,4829.73004242601,3652.78702356535,10904.8633853367,485.081292086782,3522.68539235891,2605.84800920798,4179.07833014027,1425.57381449018,56.7846003958884,2091.77471305072,5046.40321425087,3887.09652480331,4376.60624210171,5670.40359714542,988.103418689221,5872.7275450177,6235.01616286572,2217.95607543672,4424.08487878225,6691.31598420887,8056.03432745865,14766.9381600952,NA,3082.19136277341,1829.16739703457,1656.36770864148,1882.07054768931,2857.63539981143,2859.79340734467,5340.06035751067,2956.43865154367,3975.64188996474,1440.72521578773,8878.47876262074,1251.42995391252,2819.17007737052,10894.0742373935,3614.08846710673,8936.5090489035,1683.19664532255,3172.86305590925,3889.59759903613,1823.50014552712,12454.0675955607,6623.96741291519,4851.62585788956,3155.30383384514,9654.29944372558,1166.44192644701,2717.47327892508,2436.41730078711,1241.71119554566,"","","12"
"12",355.018079693281,355.01542948405,355.020251437199,193.795608520508,193.778182983398,194.455383300781,90,90,20626.721710873,19374.9974937245,21177.2916604779,20485.1296410687,22235.8568817738,22602.846452802,22911.2138831197,21456.6372584007,23150.6015141319,21995.8168345806,23534.7603854942,22932.41881759,23273.0629129791,22833.9483836764,21975.9618830075,21102.6621668028,23006.9471261967,22780.2121213862,21259.6835422807,23242.5235368602,20281.0497054119,20182.2732263611,19592.8891590658,21850.3461114769,23140.3868049316,24509.8359485963,23171.5320875667,23742.9491562071,20875.8893815613,23078.1614098413,21320.6405436537,22344.5931802367,19440.8269291942,22546.1063047063,24759.8289408827,21340.1956511274,21908.8723671701,20412.2995011925,21496.4509585337,22329.5074501953,21723.0749006064,23385.3353452148,23812.3015193685,20983.5286646716,20889.2467020053,18317.2759171404,16979.6579114011,19971.0616580906,19117.8121870768,19333.340340236,20443.6436677311,20217.9327467448,20961.6867936198,20369.7772467801,20707.6906986665,19703.3666447734,23323.8244626728,21459.1558168946,19390.7234450261,21559.370966131,21305.4039778791,22585.0764015843,17080.3141181641,18472.1456656986,18963.792431738,18566.2040719792,18034.3266400757,17819.5395224708,19832.8556046442,20719.2523579628,21433.2623082442,20895.6548828125,22866.7404221191,18742.0201815456,20651.9570456872,21611.5174772135,19739.1083014591,17742.9698157709,21284.1233132666,23542.414869521,16823.163379938,22877.4863533489,17399.7536391396,19336.1542125587,19611.402202397,16790.7250337658,20255.3123605605,18671.1074731484,20937.2179877218,19006.0905501472,"","","1"
"13",448.307729752051,448.304062624156,448.311454665565,256.665740966797,255.420074462891,288.705902099609,39,34,18849.3305375976,11471.8151437849,18758.5745783278,NA,24162.5083055542,31103.654493988,12687.233205805,6638.95083323512,5446.45373025452,15224.6363979797,4744.16772700878,32556.4158456421,15526.8408318359,15625.4501833648,33382.2747657715,8962.49240522903,26127.049902254,45017.324487389,5536.72329628124,34986.6215071345,13280.6463928223,19.2690986766919,18398.5029591777,9633.15961667781,4841.99047602889,1417.43845636111,45.8111383511434,45068.4639817846,4654.27901707661,49410.0775361004,18.9563372147699,28.4344939206942,52.1299065130611,6918.47325889865,5607.71009179991,5580.37992509766,55.1794051509295,14.668586905763,3135.26608617563,29418.335304827,5519.19849906719,283.610940419263,11746.3619423375,143.752183215348,NA,15923.0326948039,8699.32899320908,16293.7230127503,NA,21407.4617937504,23866.4154507058,12496.8647767145,5691.45403507966,5627.73822954095,13678.2759596336,3619.03439772694,33450.910113163,16818.3771726118,13798.3063759983,31167.7672493099,13637.1620895636,24757.0414144005,31857.4786568023,3860.34112098114,26158.8126981765,12091.5119799862,9.47816860738497,14237.8119603027,4537.65359315155,8156.08744981142,1076.71807098784,30.0706164184417,38107.9799094848,2133.65369185507,49344.7082279779,37.1228220866492,28.0129382308626,41.3848140216903,8377.65297059194,5307.75396917552,3486.2409953926,22.9055632248413,56.8690116443098,2014.30493870594,20775.2462735901,7082.30531738922,182.623962786099,7920.94818672016,39.6052045380015,25.2751120712592,"","","2"
"14",528.267327813978,528.265203411435,528.268710290111,223.966926574707,223.636184692383,224.301696777344,8,8,1204.47160606791,131.453176345111,1584.51221780391,33.2325484263378,725.547281790192,29378.6396021758,1326.56078779152,280.365297118934,637.252661308274,1125.33342874667,5165.02882991911,2457.15899311518,1006.81087965252,754.21256234977,5673.05808624462,3261.52039650495,5615.18862330727,2151.21706114104,1916.38411449541,9954.23250471046,2377.24734819787,199.927073002976,1269.29980169293,614.636290577714,2909.85275885529,6981.47671408126,720.047081458599,9239.59619044574,301.926147961374,1700.16032358638,425.960726211662,802.050571752346,166.341202428057,8386.78910576173,18658.0857219543,927.079970282153,1964.69050793283,159.924322758248,752.850401011961,3052.80300183341,3389.99792242715,392.34127340356,4158.93956420271,1912.10863983328,47.2295336386555,1144.53009596217,153.944144831185,1417.17919959551,112.574533723827,1344.624337605,28638.6247652574,1554.86260824348,239.653580918588,645.188173370669,519.348313969294,292.948766882066,1249.76885448047,1058.31951004398,1401.63407460944,4877.36934322691,1854.74227219052,3962.06604995552,789.495604962264,1166.51597725037,9108.02687439322,166.8066203419,82.7121208986999,248.840322417606,957.436060763779,1830.71359350078,8175.47073016256,941.059128293535,12030.5987633489,181.872651410595,679.646679867525,720.464370229281,1978.44008654748,5.16950790391171,9491.06869022229,19815.0006648247,851.012615700485,310.996032714644,162.435706106834,802.404251380691,1122.16360700044,2928.81349258823,228.341713397938,2406.21798419044,212.969907170494,33.9054227091172,"","","6"
"15",540.333266961524,540.329957967559,540.335912403176,365.931442260742,365.659362792969,366.433807373047,30,30,13687.4090309054,2998.20434609423,7019.41098556466,13917.6079194717,7279.6390598056,10920.9453233418,13458.892359194,5080.68657026761,16729.3149655471,18318.2468222351,12015.6414087934,5896.96809134528,998.349435967723,12881.3482919884,16366.3665119019,12605.934531524,11006.6112352295,6397.09354132987,4805.72436476759,7135.74177902161,8722.29899886058,3852.2886749354,17207.4306111842,10162.4467779541,11723.6507098685,42043.1941377097,7613.54704477459,5318.62773123024,5256.9689364938,5360.77965919368,17978.5328759277,11201.6859102791,4233.86728178782,10773.4996289978,24713.2089455859,3668.82480737187,19129.4757878252,6383.79616996436,4848.49094010792,6396.36451634485,4055.71814868785,5634.63871411921,7545.11121372077,7283.42709743474,5280.6194757766,11683.5667298793,2500.11420634642,5646.02014558258,12115.7688651657,8354.34076605095,10237.5460278995,10941.8064279514,4988.93142093257,15450.3215689849,19858.9505629761,6495.50254915047,6352.88837050848,1100.05529225563,13095.1314233676,15709.0424556884,9578.30031621339,14790.2143487501,5490.40494934387,3968.97583369813,4652.97360830438,7860.30302365233,3150.82568932392,13786.5394315989,5797.25727785645,7607.28097416181,36398.056130611,5457.15920107135,9429.95344635614,4223.61542061944,7053.44486878718,20651.6360705664,12791.2665751666,4379.81420866648,9742.36609944851,24529.8856782483,2884.07053878252,22422.5680184107,6867.18278665859,3572.40749947974,6389.63500796227,6958.77942183773,4246.82738694633,6452.30088599997,8414.76632013068,6732.5573904309,"","","4"
"16",681.299318029578,681.296661686937,681.302587996665,418.340393066406,417.705078125,418.961639404297,33,33,28465.5913916955,3461.8448748587,12609.6099023839,6182.29767024059,20792.6306534543,5324.550972335,4464.7073340991,29863.6164439902,16008.0808577271,18731.2103531251,19797.6208563045,14353.1448970809,13806.0584589357,27047.1285613614,17195.2302159691,9729.75738448223,11883.3386951254,8127.85693027498,8790.84809957833,19597.1544601441,5273.06541672388,15534.369847025,22046.7727064514,16096.06149515,6748.18998966513,16675.787140855,4468.23384028421,26047.6622811372,3676.35745781606,12704.8263445779,5970.32854060324,6354.50238379782,6299.80943848851,20642.3618746339,10528.0127636123,24261.532288742,17308.1104745729,3407.61909337326,3296.70435038054,5142.61667917933,6448.49425034915,5538.8355434897,6130.14462445304,8872.74331637092,6091.00443797543,21712.7315258957,7536.94724888681,8907.49972226824,5854.36148554552,18367.0683297708,5632.04497700833,4654.2965158098,23178.6727535487,14361.0348527324,2283.8727990676,13654.5596990413,7431.89116080936,14177.0437139423,24765.9277975464,17731.8583609227,2969.01861189647,8992.31899055652,5395.91215527387,5389.77499400452,6721.40168628283,5449.57056792883,3226.72315812235,17612.6509883056,12524.9032226607,6508.22510184642,13838.8904719848,2665.55997495361,24408.0164158223,3832.03644701668,20604.3885216346,6892.47442832108,5641.26287284898,4996.65344331724,21591.4861520625,19197.2134307157,17460.8551923078,16373.7010949706,9476.77128374716,5868.67077366185,2933.95679028115,5800.28252852731,5675.04765535207,7378.82067614833,9979.20266682841,4617.52675192663,"","","5"
"17",802.565389503443,802.562629019706,802.571612857684,525.099609375,523.046997070312,530.78125,79,79,42062.0534397137,14198.3096029824,36838.7408095752,19984.8390234375,43611.8773299121,29734.9174308807,30853.8997226075,28346.7046840177,43454.3965163516,34009.6405339792,32255.4888058341,21967.6381538086,14322.4387724175,45074.1827317275,30295.9458995188,36678.8026695312,38879.8349609984,45902.4838750198,27958.0732131864,45875.9534994977,32122.9328617675,22276.1131472439,29963.687116716,45897.9191303117,35435.9995506847,49615.4117135276,21158.5127433472,36412.5583438315,23997.367120285,23792.196900504,27349.4836656901,38446.1243557071,24853.6811783332,24795.0147552717,33558.2126476984,24129.3623854801,33965.3740696023,38137.3740330638,23973.7864530165,32783.8332997472,42733.8110478515,25020.184229004,16415.1183094617,27932.882459742,27192.2505170898,33081.4943855794,3210.20047490434,18442.8798560303,17932.6660076638,29131.2639596897,23243.7958239747,29894.6318397043,19384.5393863365,36264.5572250977,37205.5949362794,18617.3267756454,31230.6668884766,21078.707162314,55229.3454732695,51456.2318765444,52271.2522191265,54051.7045754032,24525.113677809,20230.5738837019,34336.1622826751,27294.4416947737,10927.7279705883,20113.9838340251,26459.4259382415,27813.7298844151,40317.4455924479,21694.6933952955,51423.3011475219,24117.4826005859,28418.7524238632,38482.743400472,51935.1085646195,34204.8016078575,37251.9039989347,42510.8487427775,18819.9648659788,45651.9765699056,24415.0528077092,16132.5609253608,23881.7302591931,47413.9794295061,30923.2235143945,16135.6657729143,21228.8381806179,30699.9618368252,"[1][M]-","","13"
"18",803.569367755229,803.567950224279,803.570678797248,524.863159179688,522.830627441406,525.852844238281,13,13,22540.8327652657,5713.20938560918,9767.60476135689,7496.03913374866,13999.1011140775,10284.3945667474,9795.88547120574,8973.08536834937,12438.8555433167,14588.6208842943,10420.9245506208,7445.91169925096,4769.12494850811,12238.3748692212,8854.30801830099,14270.3658672888,9636.19241733683,16764.4521936035,10149.0770527688,14892.2918116152,14226.8637966716,7454.81727468316,12446.4026411405,14149.1540821165,11156.9426153166,11906.9635955896,8890.72034601311,12640.006071,8953.4962812621,10369.945699689,11941.4899462648,14109.1591657729,9176.52845134008,11036.7073562679,11615.7338865918,11224.3762831924,11618.4912863405,13939.1424709807,10082.4114795619,8929.88668865214,14052.3010175116,4657.39079234811,8585.59846588876,12326.350934431,11658.3110719547,13800.4535413813,1031.5580377842,8672.35756698065,5905.91259158527,7986.87556131122,5162.82456134756,12725.6552945885,3140.70386973831,15460.9792390466,14443.9285303125,8656.61981365022,10991.2752978628,5423.46101132998,18540.0652286628,15086.9328244243,16755.9534230426,17395.3871704979,8514.32090604988,5890.54652741645,7137.28271358336,8477.30561333708,5138.78629249996,10052.1836444084,11090.8583618373,10071.55350582,18108.4730845051,7515.33608976286,11501.0660561733,8916.08371883482,9343.2337542437,18008.4090441649,15637.9450373419,9582.33355502675,11261.2091668664,17059.0779978966,6312.83545505954,14800.8737809031,9886.43899623305,5273.72295751702,8444.56894121754,11567.8483136992,10397.6807680143,7061.66113938671,9124.21706189401,5569.84192573155,"[1][M+1]-","","13"
"19",804.580674987534,804.578887885377,804.582077255035,562.1171875,559.653381347656,564.79052734375,19,19,18146.3325882339,2144.06275646736,10912.456637965,5610.17980147105,9388.03411192491,16199.5605431119,8971.95880745157,8584.4542524205,19304.93506403,16675.4465327511,17283.3969096075,8286.79776508971,2658.75829799225,13267.4581743414,17258.7910188981,15938.1969135248,9258.59356425897,12069.9315673971,5676.39495813474,18117.962984096,14510.6283569377,9501.70152533596,12942.2869444781,17873.4011171124,12725.5331977062,6388.45262223158,4821.36109198113,8825.00715964547,5649.42335361825,11196.838822991,9436.1003818661,12381.2636668945,3609.38694697,9672.57967319566,15938.0026922654,5651.42049229585,11781.1422733574,9543.85104387982,6455.890605825,14774.482118271,9854.08334075368,9061.59550260685,10278.6070007324,8144.62352074683,12728.4625681172,11270.363075425,1201.78359411843,9049.15905041688,4992.97088586086,5931.22393109682,10171.6257596048,6848.17952377317,6460.01598549343,21311.6814449543,14993.5143847411,12695.6006815563,14152.9114055288,2420.8851407492,17143.3014624818,17780.794156484,23248.1118079279,12537.2353127022,7392.53439044664,4110.72335372764,11006.0136269759,11653.3969643388,6722.4203417515,8548.49165746667,10484.7549721573,7912.58051135526,13666.4179618693,7448.39318010092,9504.0169080904,5964.23345045271,14698.1231423233,11736.982074908,16556.3751186819,3606.51510535569,14131.581713982,21256.0886388579,3149.01141365118,23261.4575779663,4795.44558976387,3368.57806258776,13485.8298117758,8789.53607814014,10885.2834891184,11084.6048638238,7850.78678619049,11962.8762270906,"","","15"
"20",826.565273417683,826.563466305716,826.567779994364,513.4267578125,512.055236816406,514.5712890625,7,7,3659.50157876644,591.210022654591,2462.23332646139,3948.20426926378,1426.99275001387,3628.03987709389,5263.94525559203,2383.40131196862,3948.8044099845,7261.75689771618,1560.72874035774,921.653396449776,558.15353463109,2854.61179563729,2123.87021214515,6578.11559773775,2446.66689503894,1034.69478287548,2135.97719007896,3030.45266136196,6108.08627959672,823.895996871973,2271.19409893453,2901.6604447994,9164.62938823419,10535.2080920411,2338.22296876592,2328.67201017545,2863.90488628824,2514.23469571901,8956.28003551811,4380.27889898858,3086.02328275185,4298.93379661441,7038.65678670389,1828.9519082367,10902.756733551,3615.18593707944,2016.92216729,1848.38310302575,4786.63043187724,4396.05671412279,5288.62328340639,7334.12959570175,1763.52669711871,2111.80439083103,229.011933056966,383.500148065607,2999.94587905026,1894.90819652642,3089.80822751846,5386.2812271105,420.455612621374,2335.01609504968,8777.0286890093,1903.74566853309,1873.58538472942,350.124127427219,4116.64773608744,4161.13795076497,8759.69909414064,4540.25315138654,1530.7235457208,1401.27181010408,575.234714414267,4310.26037394661,1672.47169903074,1668.73223952686,2508.02319156072,7804.6537743724,7585.56114257812,3372.38762844737,3468.45156414281,2501.11437160356,3471.71057878021,9194.12996118161,4867.49190945923,2832.01505322448,6566.40631758071,8267.50118017582,1234.71187243085,18443.7056142015,2355.26793252326,371.633419680683,1887.45392317532,6047.86654274955,4294.81563014581,5301.13929345678,4403.7511877216,1051.87370285151,"","","14"
