"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","X1","Exp1F_CRR_10_NEG.mzData","Exp1F_CRR_11_NEG.mzData","Exp1F_CRR_12_NEG.mzData","Exp1F_CRR_13_NEG.mzData","Exp1F_CRR_14_NEG.mzData","Exp1F_CRR_15_NEG.mzData","Exp1F_CRR_16_NEG.mzData","Exp1F_CRR_17_NEG.mzData","Exp1F_CRR_18_NEG.mzData","Exp1F_CRR_19_NEG.mzData","Exp1F_CRR_1_NEG.mzData","Exp1F_CRR_20_NEG.mzData","Exp1F_CRR_21_NEG.mzData","Exp1F_CRR_22_NEG.mzData","Exp1F_CRR_23_NEG.mzData","Exp1F_CRR_24_NEG.mzData","Exp1F_CRR_25_NEG.mzData","Exp1F_CRR_2_NEG.mzData","Exp1F_CRR_3_NEG.mzData","Exp1F_CRR_4_NEG.mzData","Exp1F_CRR_5_NEG.mzData","Exp1F_CRR_6_NEG.mzData","Exp1F_CRR_7_NEG.mzData","Exp1F_CRR_8_NEG.mzData","Exp1F_CRR_9_NEG.mzData","Exp1F_HCC_10_NEG.mzData","Exp1F_HCC_11_NEG.mzData","Exp1F_HCC_12_NEG.mzData","Exp1F_HCC_13_NEG.mzData","Exp1F_HCC_14_NEG.mzData","Exp1F_HCC_15_NEG.mzData","Exp1F_HCC_16_NEG.mzData","Exp1F_HCC_17_NEG.mzData","Exp1F_HCC_18_NEG.mzData","Exp1F_HCC_19_NEG.mzData","Exp1F_HCC_1_NEG.mzData","Exp1F_HCC_20_NEG.mzData","Exp1F_HCC_2_NEG.mzData","Exp1F_HCC_3_NEG.mzData","Exp1F_HCC_4_NEG.mzData","Exp1F_HCC_5_NEG.mzData","Exp1F_HCC_6_NEG.mzData","Exp1F_HCC_7_NEG.mzData","Exp1F_HCC_8_NEG.mzData","Exp1F_HCC_9_NEG.mzData","Exp1R_CRR_10_NEG.mzData","Exp1R_CRR_11_NEG.mzData","Exp1R_CRR_12_NEG.mzData","Exp1R_CRR_13_NEG.mzData","Exp1R_CRR_14_NEG.mzData","Exp1R_CRR_15_NEG.mzData","Exp1R_CRR_16_NEG.mzData","Exp1R_CRR_17_NEG.mzData","Exp1R_CRR_18_NEG.mzData","Exp1R_CRR_19_NEG.mzData","Exp1R_CRR_1_NEG.mzData","Exp1R_CRR_20_NEG.mzData","Exp1R_CRR_21_NEG.mzData","Exp1R_CRR_22_NEG.mzData","Exp1R_CRR_23_NEG.mzData","Exp1R_CRR_24_NEG.mzData","Exp1R_CRR_25_NEG.mzData","Exp1R_CRR_2_NEG.mzData","Exp1R_CRR_3_NEG.mzData","Exp1R_CRR_4_NEG.mzData","Exp1R_CRR_5_NEG.mzData","Exp1R_CRR_6_NEG.mzData","Exp1R_CRR_7_NEG.mzData","Exp1R_CRR_8_NEG.mzData","Exp1R_CRR_9_NEG.mzData","Exp1R_HCC_10_NEG.mzData","Exp1R_HCC_11_NEG.mzData","Exp1R_HCC_12_NEG.mzData","Exp1R_HCC_13_NEG.mzData","Exp1R_HCC_14_NEG.mzData","Exp1R_HCC_15_NEG.mzData","Exp1R_HCC_16_NEG.mzData","Exp1R_HCC_17_NEG.mzData","Exp1R_HCC_18_NEG.mzData","Exp1R_HCC_19_NEG.mzData","Exp1R_HCC_1_NEG.mzData","Exp1R_HCC_20_NEG.mzData","Exp1R_HCC_2_NEG.mzData","Exp1R_HCC_3_NEG.mzData","Exp1R_HCC_4_NEG.mzData","Exp1R_HCC_5_NEG.mzData","Exp1R_HCC_6_NEG.mzData","Exp1R_HCC_7_NEG.mzData","Exp1R_HCC_8_NEG.mzData","Exp1R_HCC_9_NEG.mzData","isotopes","adduct","pcgroup"
"1",92.9279155532106,92.9273291442971,92.9285272252098,24.2093486785889,23.5379962921143,24.2512607574463,96,86,6097.18100720215,5591.61503417969,5926.55760186089,5476.05578577716,6322.84844371449,2802.52247791473,6549.26157904731,5384.80858044433,6780.07234313965,5717.29746526909,6950.65122138672,5870.71603895399,6492.62958854792,6850.31238386675,6553.31641779119,5950.23834609985,6087.29010241699,5893.5211983817,7046.37912259615,5303.46371044922,6386.59086178311,5307.07529846191,6288.59066748047,5973.86718359375,6472.25552490235,5771.85310807292,6017.18672064764,6726.18492407226,6526.29200643804,6186.36779407848,6396.19639914812,7253.37584164151,6810.71341673695,5642.94132128906,5152.50467880249,7340.40683011568,6876.445284729,6465.29228430176,6401.71284521484,6850.76490511068,5926.80677884615,6328.17448608399,6242.03130259874,5895.75460169567,5098.3389074707,5705.83721568715,6219.84763805135,5618.90443267822,5224.24232070091,5993.23123914083,2862.36016659481,5450.99067443848,5422.24802064732,5950.02054349032,4997.18478582209,5665.50594957139,5621.530037409,5575.78013426514,5604.95357306463,5156.47508530274,5746.1346675415,5865.32130437677,4899.68248097978,5718.93311645508,3427.8126784246,4197.76236504572,5089.58532165527,6184.00412928602,6037.4550925293,5587.55017547607,5734.2451234809,5756.40857306925,5811.35740411932,6327.78670276387,5762.09752030436,5081.30157294379,5778.26376909722,5498.60220171441,5404.18636899211,5909.18484863281,5207.0259519043,6486.96773308771,4594.84016210938,4532.46929077148,5646.18930560303,5131.88483525391,6946.56050883345,6883.2923717804,5409.18752307129,5268.14355651855,"","","17"
"2",115.920331041427,115.919918114791,115.920652450914,472.38720703125,452.111328125,502.244079589844,78,22,43676.0518901547,29993.2893187553,45555.346456014,43791.4403873827,40268.5041594647,43266.6277960227,51026.0255635417,46480.55786457,48469.3005350828,41086.0827500763,41126.5920706493,27542.9896204427,48087.0188408522,50483.6955988407,49388.1555580947,48882.9713024412,41854.9095965028,31259.2378174532,37041.3744084719,41456.1079258174,60845.0741297743,40816.6923900303,44250.484738506,43771.944177866,44090.3332863152,41137.6969636381,45129.1080111422,45497.1067688862,38511.1094560129,42024.132097168,34873.131094128,48223.7344858705,43289.9115858617,45759.9611188435,50299.9134833962,41633.9674309431,46659.6345716857,39186.769361794,40052.1215000227,32594.4838752543,30960.1300607622,43853.5746743282,32647.7441837192,27889.4412362468,30988.7477049373,39591.238748373,35847.2168496093,66956.1101585963,36697.5399755985,29378.806275,33557.3814606027,33758.1989567963,36881.3263207972,37704.4541139454,41810.248183431,40766.0402564159,41729.7233837407,44364.8361844987,58202.251928409,26282.3645839022,23943.4456518438,28881.3502930067,26552.5935750064,40786.6367522391,39239.3586344095,40818.1370729789,42689.8239276437,42881.055487295,40069.0943704873,70837.1742685419,36252.5141409934,23905.8706655273,40134.1194971119,71641.9229114879,23635.5426031504,39747.1627831175,43454.3996103406,35334.8147858493,40046.1637724936,24577.8606220927,41474.6520956566,30503.2060479246,48464.3403897059,32968.1644338951,37830.9030802802,53563.3154857527,43036.0723109943,42885.3038054258,41040.5895615369,52124.5913848153,"","","20"
"3",121.043988945203,121.043273200004,121.044420151837,36.4637336730957,36.3852996826172,37.1762428283691,102,90,6520.17224260066,7004.43248453775,6753.49565645854,6914.87738860212,7845.02775901101,6526.6993671875,8478.83920644531,7766.43302021485,7111.75886319987,8395.66524678548,6058.06865060764,7350.45559155273,8685.17318115234,8289.43005615234,8596.31491206868,9711.91624822443,8031.19280678489,8082.17230717329,8359.10984863282,7577.22263012695,7244.24804388428,7015.61569921875,6750.24891815186,7484.57647390407,7616.26181185914,8012.61903392445,6917.22329190341,7398.87910052491,7455.14768815105,8910.31570670573,8019.28597333233,7978.57885493608,8443.17139652876,6755.15538867187,7003.89310852051,7870.01255289713,7940.2788515625,7502.37421573894,6312.87038167318,7965.26588211496,7005.6102668457,7987.06866355387,7886.98493945313,8287.77598372026,7117.725840271,7953.04814718968,9279.41192696126,7695.47812846235,7671.30669299316,7135.93952859933,6263.56619538574,7508.37938736979,8588.66577185059,9233.54176313921,8323.34734580078,7941.34760369873,7296.09788628578,8013.42148881392,8405.35485351562,8445.76821263631,8939.18537329102,7771.15590344238,9305.39889528587,8762.22549353027,6253.52997146267,7835.90948301867,8513.11146728516,8952.46558995225,8722.23063125,9950.1819119967,7508.10606654576,7675.97350390625,8042.99649658203,8295.555311408,8566.72995000001,7976.63596496583,8383.07984615479,8271.69589171007,6537.64039440449,7657.70771634615,8839.51149739584,6875.16844824219,7731.17251074218,7209.41663387451,8261.454165625,8564.02539697266,9546.4254271476,10366.4641888184,7532.2862734375,6102.18502929688,"","","18"
"4",122.024038097549,122.023343922589,122.024645275822,194.386993408203,194.356231689453,195.059173583984,110,90,47102.8827265103,55349.8604260253,50293.0459652343,56782.3275483398,55387.5457570954,55071.7491250774,53760.8832080365,63833.882400435,59964.0123820897,55249.6364264322,55652.0175928486,60074.2465484094,58748.0524044255,63151.4481463512,62487.9561355646,57292.038408121,56274.6436105958,54807.3743113732,52881.9346628761,57159.901425258,55669.901233424,49386.4328552165,53272.6801521223,56164.5669708253,55625.4602032471,56714.4231460425,38760.5949262834,58513.8755402166,59670.1219158466,47153.7631486151,40886.7638961182,59469.0713963639,42932.1925878147,57534.5926628412,55750.0669794246,53051.8568155806,63228.8794574706,46076.6481468162,37241.7662451206,52211.0345712891,52663.650547171,48677.8909830078,56433.4404697673,56530.2429493633,59903.3329267578,60082.0213815252,62770.4850310548,60433.563397461,67524.7839228248,65370.7432803486,63111.8183404446,66581.6046367431,73481.6175729167,72190.356146183,65732.0300867759,65115.3572447414,68356.6164396307,61279.5794809502,71989.3848602782,73134.6339780649,63302.516444288,60733.6462077449,62203.2335327328,63524.9920346586,66858.2298969726,63830.1415976187,60704.2436212713,69427.2706566495,73083.2581971155,69025.7878330006,65781.9699068847,43682.3167546257,69605.09626401,64564.3675998697,56813.2942654037,49984.3299689245,70490.0113667742,48133.8275861572,63831.0233576312,61656.5532773438,64703.075686923,68714.6736781413,58514.6820184734,46190.2800262451,58939.4879315829,64213.2372376062,63455.6671847656,68519.4305048078,70796.7013287762,64998.0681144042,"[1][M]-","","2"
"5",123.027199864493,123.025165182834,123.028584983701,194.388145446777,193.732086181641,195.037017822266,34,34,3868.23473179436,3436.99171710966,1038.63981107165,3196.98462446813,1893.58725365558,1048.86397121728,3565.35124324114,2658.90932213568,1420.45177069696,3416.97842434139,2456.27476762893,4073.25734328391,1274.12080411432,3441.45036664963,4677.07711400639,4307.17181474247,2334.03689578853,1253.23650876308,234.352342855947,3147.41551529296,973.035705425269,2144.54956302712,4072.87936355453,1544.79039986411,2911.26598659098,2581.09093085357,3645.96947322097,4767.31157262244,1845.45762778329,1297.77858918363,1517.2477630316,5128.20591958028,1954.47617080965,4897.51174030761,5013.38164948897,273.016311079052,2306.37773798444,292.743634946422,861.68296573472,2747.90830548591,1082.37931896313,1955.88751064931,617.834338052092,3341.96083096745,2156.89509520381,4911.93289211544,204.92428672447,3829.62973727951,2436.78905153851,4517.15000830563,2515.69508061325,4079.10786109233,3706.87753484468,4207.15793486079,1350.59529386355,4342.24657381185,1678.22705126717,3809.19712890321,4063.0202762277,3476.95972382814,4900.90894966125,4927.85188966568,5318.2321706432,4960.90428074392,3740.96239628908,1813.99780992069,3100.541929561,5111.52153215262,4147.45733430989,4273.12957054,4080.44285080295,2332.69908780026,2293.32657550316,4634.30636595726,2694.08457785903,272.968480702998,4903.80998183645,3199.99406753923,4351.40877105321,3956.87805630365,3658.12144370735,2304.42054629728,4019.60593261719,2660.63566251568,4710.19255468281,3429.14007234497,4297.94443082428,4365.19590898133,4789.62892284217,4675.98582771759,"[1][M+1]-","","24"
"6",166.013623325748,166.012828661721,166.014440415534,194.386993408203,194.356231689453,195.059173583984,109,90,47159.5974096332,51340.6328646521,50313.0733351863,54968.1243449485,53568.1943620953,55356.8736747198,57121.1238530595,59256.0531907086,59622.9422335298,52050.1262145996,52753.5752023578,56054.2419796142,56055.2645030992,61261.7918286946,63410.0878610521,57559.1122452568,54085.0606752405,50926.4530990629,49048.3050190353,53943.3316907714,54583.7373814174,45715.0465250526,54770.3267084588,53484.9932211537,55551.8613182373,55569.0406118978,39613.5298659058,56189.3596936598,55685.1252837263,46897.2759377479,41082.295032647,60300.4832938421,39915.9137555665,59975.4656899414,57584.0824136169,52273.9643798828,59536.4061738069,45903.7657728794,35599.1466300998,49853.1575885868,52279.2424754121,49441.1573360352,55382.6226333619,54314.3194889832,55476.4669711537,59892.3969471154,64032.4589354248,61477.5420833042,66211.1901167602,65839.5878536932,61590.1256250001,65894.8405209962,71169.4527602369,71560.1731113281,64385.9515860971,65389.4537879726,66608.8009416317,64796.9505158778,71881.792301465,66827.1756512044,62073.5959638672,64334.4339006754,61312.3709013398,64733.7519025529,63711.686598093,63368.8878425481,58671.7049781213,67268.8043192562,70995.7412727865,69364.7428941255,64764.8158379256,46750.2214262697,66193.7049150103,64052.3762784329,55211.1938577914,49435.4279248644,71091.7080640092,46726.6644407227,66181.81294988,58365.2028987095,59945.3080896234,67265.0835559083,56898.5882028461,46494.5894977646,63124.9544029962,63262.7731779328,63745.0811206902,67348.7286559815,68271.1316873122,66031.3158749999,"[2][M]-","","2"
"7",167.020445889144,167.019723168631,167.021501292394,28.1585960388184,27.4619426727295,28.8147945404053,98,90,13090.2439903846,7688.68391761364,10000.8493509615,14342.9107228722,8183.55858379619,10602.7457930298,10313.7984594828,21638.1117481314,9931.0314043943,6710.60916581587,6896.02158482143,9435.31009077784,5509.34740513393,7936.8370086115,10727.5677177512,18422.2951353271,18348.737469802,11338.1573476938,15312.4070383301,17032.1993859181,12280.7222987061,6339.12117681885,16385.729401123,20692.9530417132,9198.62533334586,9995.62269668143,8254.72942023926,5189.11588378906,6660.63976367187,17828.0352930501,7570.59853417969,7503.72571350098,7494.08779134115,26957.0638106971,12862.1642608408,12540.2899675613,9414.30244216919,8689.60286905924,18888.5511491013,8489.9372903054,13874.5959960938,9103.39658800331,8831.43869059245,14750.7965057373,13826.324810622,11044.142987451,6181.13076492075,7454.27255688476,9236.57390118408,7162.35954891358,7725.61274414062,9454.64539168608,15152.1155097656,8090.14956217448,6296.21738195801,5029.30409082031,7403.11425734596,5536.88256386719,6116.78104520089,9849.69022925744,13927.9686730816,14008.9010249634,9441.35657279829,9640.10716863459,12239.6740338246,8473.22390180023,4709.69806313477,14044.982840147,16878.8900456746,7247.9359860026,7323.04377490235,6109.39104913902,4410.05298962402,5385.56128271485,15857.2545451097,6784.78780419922,5958.40765904018,6249.3000973765,24692.9486361084,10166.9624639423,9056.52343271484,6796.75286523438,6804.18006641735,14523.5255719191,6800.90070008989,10411.942829248,7114.11879956564,7445.78255629882,10803.0233114155,8819.02202351888,"","","10"
"8",167.016468869004,167.01452839412,167.019362644213,194.390724182129,193.725952148438,195.059173583984,54,52,3776.15339563846,4003.61407077585,917.861345870149,1087.83685334935,1070.00756500434,4586.32882054957,1499.1342923666,4489.79826124365,5046.36130657849,3703.02028008355,1950.2463616982,1889.65344466201,1986.35556048889,5231.17553496729,5210.56093969726,3610.53992732784,2139.89021175778,1753.99394664028,1225.08272084243,2221.66598132914,1074.30693237544,2807.69268871176,2007.62880876088,3531.44585840861,435.829983006639,4304.48761889875,1431.60433702576,4061.53389935709,3590.86876607343,28.3913426121774,2169.91476818539,4836.96836184693,1512.38436313493,5001.33612939118,4223.51439653233,1689.06037931788,4605.74217360617,4581.0038225689,1667.95291566764,1471.45391202745,4702.42423644355,5403.70135493329,3492.39988332995,3176.12736150021,4837.75330368805,4231.63191525003,4534.00068496916,3958.58997921192,4471.13569392149,5377.80227893507,4777.03145432693,4848.96181265096,4868.65487790934,5399.75975097657,3812.72869628908,5265.29348122956,5731.55372172078,4760.72062243655,4953.96986667482,5945.73887704806,2773.54123675912,2627.02924053049,4195.35535524204,4248.23948803713,4376.47686842327,5042.86789181796,3851.84140038613,4320.12455027553,5432.16507775975,4985.3867565918,3661.94398352051,4823.81521315355,4432.08957812499,5163.65690187212,4250.53583223316,933.254975997377,5891.9314048129,3148.09122983366,2786.41263500694,4200.27436992887,4816.670074448,4831.6363044103,1731.14242899441,1752.74162316218,5976.94809521487,5567.68002517853,4513.46279947344,5606.43942450784,5302.61434743948,1497.76019160659,"[2][M+1]-","","2"
"9",187.006664784716,187.005563835909,187.007766292866,157.100723266602,156.218963623047,157.796768188477,13,12,6.6431815312535,2.66175060445676,67.0428508176701,212.333664475009,NA,2360.72027242742,34.6027687203605,29.5565216580871,511.955925724469,1.44178157741408,1515.58238671627,20332.6936440429,60.1040221337462,16.0163915134035,218.847508393228,NA,NA,7933.12748055593,1296.12964418717,NA,16.514954835875,NA,NA,196.037243988212,599.959520883858,NA,11.312439442263,1404.70599906868,2.66175060445676,16.6359456646023,2589.67650841805,1334.69419914298,982.924830854754,26.7384991521249,8117.41575146486,8891.97526164549,172.249775779783,7854.32184678012,25685.1815755948,2703.63360613352,333.233806329954,NA,6.65437525778543,192.357047572732,NA,7.98525432008319,NA,27.3938567598816,137.735432193149,NA,3130.88094428647,33.979115257971,221.852923185797,430.024107608479,NA,NA,18561.1925651042,NA,NA,61.9966309114534,10.6622958733351,1.44178157741408,6638.57702251641,180.558752019424,13.3087555289967,NA,8.65069218009012,10.813362509507,198.300423792098,455.48241100274,917.483731154935,NA,1503.38458128506,NA,NA,2246.29601533699,131.281415156554,3053.29897161922,2.16267304502253,6608.70127500604,9219.02347644233,257.524394168286,7156.87312699753,22983.8667366028,2369.80790890055,1108.07408798879,9.43711429819814,5.04623619985068,683.581164007774,47.9115121335781,"","","8"
"10",195.044358866072,195.043447773217,195.045617690077,30.7735652923584,30.6953468322754,31.4502830505371,93,90,7559.96526611328,7802.47337349077,9215.71584472656,10417.6617582874,9159.85146606446,17483.4100574659,9838.49449760298,11047.4545371094,9974.65306925456,8470.41610067471,8800.7600247026,10221.179025427,8537.6087890625,10200.1232733043,11349.3814680176,9883.9460491333,11014.2192727939,8193.95164788818,9139.74558334073,10474.0831902204,10005.1297938712,9481.93445117188,9550.77312849935,9556.09989440918,8225.21324873861,8691.80141992188,8821.54293015136,10273.7047390137,8077.31299913194,11919.96900354,8741.48870690918,9785.52639599609,9471.64360668945,13096.8571662903,9928.85860338402,8747.64347814002,8699.0829904541,7197.63955973307,8972.70749511718,5022.2626040268,8243.12711694336,7803.75651828766,9749.61605919471,6382.95763183593,8602.19600471191,8578.69997041015,9048.601162269,10179.9181009615,8511.34118793403,10864.1731250678,16803.711541226,10022.097130909,10518.1734916992,11117.9902572428,9797.27650579495,9033.67795512772,10242.705045523,9131.78689131303,10729.7774960567,10433.7958381653,9283.19937306868,10278.5567240234,8052.26637092808,10243.3226872626,10477.472234993,9485.45932834201,8635.69398490398,10752.0138022614,10848.6127874201,8934.86131591797,9031.20441890934,7318.91570419006,9977.69131130746,8409.35525853475,11270.4367729962,9780.86901428222,10406.6250224609,9857.667798762,13553.5501435511,9351.23541213157,8923.93816972212,8630.97850282118,8775.12890528361,9069.03822849818,6876.47218762207,8571.02868819755,8548.55486928304,10763.9593174157,9106.5726133016,8646.60117548828,"","","13"
