"","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks","X1","Volunteer1_plasma_0h_POS.mzML","Volunteer1_plasma_1h_POS.mzML","Volunteer1_plasma_24h_POS.mzML","Volunteer1_plasma_4h_POS.mzML","Volunteer2_plasma_0h_POS.mzML","Volunteer2_plasma_1h_POS.mzML","Volunteer2_plasma_24h_POS.mzML","Volunteer2_plasma_4h_POS.mzML","Volunteer3_plasma_0h_POS.mzML","Volunteer3_plasma_1h_POS.mzML","Volunteer3_plasma_24h_POS.mzML","Volunteer3_plasma_4h_POS.mzML","Volunteer4_plasma_0h_POS.mzML","Volunteer4_plasma_1h_POS.mzML","Volunteer4_plasma_24h_POS.mzML","Volunteer4_plasma_4h_POS.mzML","isotopes","adduct","pcgroup"
"2509",202.143394749343,202.143302983613,202.143695465537,691.235107421875,690.917419433594,693.077880859375,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9246.29989296198,143138.344649898,243499.176007663,200133.04808672,208890.24588329,"","","1428"
"2510",202.143485935186,202.143485935186,202.143485935186,488.85499999998,488.85499999998,488.85499999998,1,1,17589.4991923828,17077.4900326549,10184.788861898,19720.7421290599,12747.7999481779,24074.1293274839,14142.1425168434,27863.7743460198,20373.6923301138,36032.2001323665,38092.6561831467,25786.2328022206,6832.87007826582,7705.18272059125,9702.28846800299,NA,"","","3294"
"2511",202.148725973283,202.143097264977,202.151952506172,307.056365966797,300.183563232422,351.886138916016,31,16,399941.287715771,582909.899322991,584852.299552906,258837.319055566,323768.889789007,542554.096424574,398533.530783297,416571.907098154,403243.831813329,558979.290990444,381885.728754108,361690.61390112,509233.382791225,204126.497288803,492430.080585938,586733.409790469,"[257][M]2+","","3"
"2512",202.161517653014,202.156977170589,202.166220286687,307.483123779297,303.455627441406,312.396820068359,40,16,1291302.84682713,787741.305579979,1348431.54149623,1187908.83786621,756135.783337844,1298449.88963795,941241.793698624,630484.866582897,945127.321966323,1330540.98820932,753804.934692407,1435872.09478705,1142137.71952499,808836.595298809,1085659.78451214,1704481.10583075,"","[M+NH4]+ 184.134","3"
"2513",202.17111248846,202.166789709022,202.175705022586,308.297668457031,303.455627441406,312.396820068359,49,16,1689786.87794843,1536922.96534758,9366587.35794799,1382301.45440778,2221223.54625303,1875072.61419967,1751483.85155403,1760522.58760747,1374737.73595529,2036014.69714375,3201121.82436779,1718347.70866449,1691179.93854391,2930964.79439483,2221281.5334513,3782341.66000313,"[258][M]+","[M+NH4]+ 184.134","3"
"2514",202.181108523722,202.178498566361,202.185192622742,308.297668457031,303.455627441406,312.396820068359,33,16,5883294.85107497,439579715.675541,6675269.62211538,6794267.48566089,5245553.70028435,7648863.40044058,485343609.474126,6815362.69334676,6337439.02985031,6873693.50983616,7254809.82894264,497068473.217664,517650060.208711,7501501.83511075,8521664.4054278,617357482.081483,"","[M+NH4]+ 184.153","3"
"2515",202.192012613158,202.187410797567,202.196095407316,308.297668457031,301.313201904297,310.194000244141,39,16,1522395.08707159,1318352.07610884,3298079.67719098,1168882.51046862,2391735.77958455,1735987.3927834,1424194.76016005,1596343.12002029,1089334.52899442,1456236.88305111,1599446.47465613,1489896.20548464,1226505.77975901,1576949.84020189,2601745.20143342,1908094.15372169,"[259][M]+","[M+NH4]+ 184.153","3"
"2516",202.201352212892,202.196367732835,202.205731614157,307.142562866211,300.685241699219,312.396820068359,40,16,727685.678287804,719362.514677735,732056.80097494,579913.923357961,844396.988277674,943931.744274705,822563.180891432,717855.108667512,558964.740263377,791090.506700788,889435.278663415,1189136.67351269,1025729.97764842,1020401.12918986,572197.733003194,847363.2750854,"","","3"
"2517",202.21581077437,202.210863166028,202.220339948568,306.767242431641,301.313201904297,312.2109375,37,16,375051.425218831,460217.037294098,445611.869945387,313712.363053179,389442.832302985,493105.129040897,389274.832147141,459930.020436542,185622.171839018,398005.01134236,349019.782800293,395738.040398197,344077.495306421,345475.22774548,310433.323312989,505961.687205736,"[260][M]2+","","3"
"2518",202.224366755462,202.221356367564,202.230014847372,306.767242431641,301.313201904297,312.396820068359,44,16,297522.840540843,206434.762483764,387601.855902623,316860.536564795,270762.991474745,278393.781457672,289105.453774011,314270.562080029,437171.093964019,383224.624097075,425716.746008932,360223.521264404,390872.637724632,237088.617479454,248213.331105128,695967.435910122,"","","3"
"2519",202.233826920093,202.230437168571,202.240119317779,307.72119140625,303.7607421875,312.396820068359,15,9,37870.3813555041,46721.7529009798,64286.786412168,242012.515948165,320912.859113321,50036.6231204978,144840.813165047,357911.551741205,45641.9688263842,257049.015363015,157572.065084635,116309.711604551,49745.1794154377,46630.2896379946,145923.741283337,311066.735683831,"[241][M+1]2+","","3"
"2520",202.243525846329,202.240668680479,202.249331313345,305.757354736328,302.325439453125,306.767242431641,10,8,52003.9532217979,8618.59658002853,140037.244840389,7210.31317681074,29496.3195726871,203188.890792056,217537.304571791,38267.277350843,0,195475.973361394,14582.1016874313,163371.051973515,220565.067947278,39742.1492900848,105972.88976165,202460.772767771,"[250][M+1]3+","","3"
"2521",202.256783041697,202.25621108188,202.257355001514,308.157913208008,307.245056152344,309.070770263672,2,2,21044.5660622746,99215.7267684461,14162.9330553956,0,0,25034.9479662664,0,0,83801.5700040619,0,NA,0,0,0,0,0,"[251][M+1]3+","","363"
"2522",202.266841264678,202.266186555472,202.267495973883,307.373123168945,305.340942382812,309.405303955078,2,2,10522.4970039055,27603.3159704916,129565.925709162,46475.2612452284,118014.817616193,61512.4083630145,27859.5211964697,12100.5128274634,25620.3971475984,200451.816120808,56142.0825505145,32824.0167163163,50262.4539904793,25881.7715709563,7488.46057789028,39855.7407786325,"[252][M+1]3+","","3"
"2523",202.280607162244,202.280337306508,202.281339433514,306.173767089844,304.315490722656,306.758911132812,3,3,22564.1164150909,18440.9151571095,0,22314.8174924122,14651.3992586136,0,NA,23821.4683974981,14456.4675468691,40678.8589395285,NA,171620.937374127,105875.359311789,143359.797321881,18863.7353315221,0,"","","364"
"2524",202.301696990492,202.299906213027,202.301785324014,304.791625976562,303.455627441406,306.767242431641,3,3,14085.5445245467,0,0,18523.7097901236,0,101122.229202369,0,0,0,12649.180349566,0,29787.3797688354,13741.9542118715,17322.9581629719,74752.7459862792,163407.50461983,"[254][M+1]3+","","3"
"2525",202.311382496863,202.305343122152,202.312862336816,307.771362304688,302.788940429688,309.84814453125,14,10,162969.924643211,26317.5165335018,98736.2241747111,119900.379821289,173316.664111526,82345.3698524032,56273.2188230265,108203.09276501,101257.603292347,172871.579718017,23235.4933119897,163063.105929985,188662.882549153,120008.852486233,13277.8731927853,132065.250482675,"[245][M+1]2+","","365"
"2526",202.324190279118,202.322524462623,202.32830038205,308.009429931641,301.313201904297,310.680419921875,8,7,111245.572343555,128114.486763676,43188.2144028034,62400.8870648973,42447.5635411248,61256.8464079235,67201.4711910509,66919.9082856301,105281.985296562,124374.969197011,36833.6300823979,57397.1523455657,173054.771980762,123616.971687845,19435.3695081603,255692.98801256,"[255][M+1]3+","","366"
"2527",202.329425754941,202.328453061403,202.337541494379,307.72119140625,301.313201904297,312.425598144531,19,14,183663.087845435,226861.12754821,198108.067815846,159821.684140924,145736.181408242,198777.492546873,127636.753216382,108921.437508413,131143.952006195,192653.633935547,143204.510234005,187152.905562181,196484.334037744,93608.9198552406,136191.755804016,127949.179466883,"[246][M+1]2+","","3"
"2528",202.341054487332,202.339000568754,202.345264283854,308.149765014648,305.340942382812,312.2109375,4,3,0,118004.125284385,0,102689.904418152,0,9910.04540264074,16159.6712963904,0,NA,116585.040603747,0,10249.0897606899,21563.1211497138,NA,0,0,"","","367"
"2529",202.355384346352,202.349380719351,202.357188645386,305.847442626953,301.313201904297,309.4053,4,4,30719.2910992079,13407.7532205824,13957.0131305861,31502.946245161,131746.922535149,17526.2381766868,46600.2847036926,122537.066566809,0,129339.254606235,33075.182207813,9156.02511339095,10674.2012587274,129561.40570166,20501.5597510456,52292.8698876167,"[238][M+3]3+","","3"
"2530",202.360534316333,202.357965959066,202.365960266074,304.203125,303.173797607422,314.337585449219,9,8,78622.4607124651,18084.8589922301,89822.7892243653,82377.6153390069,39814.3182105012,33023.0659786314,0,125673.146826048,15850.3727692035,121024.052041928,106862.187854004,122475.999589937,28653.297290355,11119.2496760852,133240.498168945,12148.3229835497,"[247][M+1]2+","","368"
"2531",202.379511302554,202.373336202731,202.381714591839,307.483123779297,303.30499999998,315.443603515625,28,16,212751.494268596,184194.656893286,295043.442085201,186439.60446963,232160.376714474,151924.556698912,302260.57391881,222540.047882413,213058.143773804,252276.694286712,239149.608495957,238746.140415527,250695.131820592,233772.065138698,219072.009543192,104233.523214271,"[248][M+1]2+","","3"
"2532",202.388029777528,202.383403035115,202.391910654352,306.353942871094,301.313201904297,312.2109375,17,13,15368.7762672715,110280.908400879,138741.055680042,128693.702898298,125987.663002075,88202.8368785027,8485.62726087397,110378.268402614,104617.547299426,148967.163441738,139978.87637801,132421.591083647,78791.2525735967,150757.748908871,77484.3785912292,189416.733027764,"","","3"
"2533",202.401057164926,202.397140267228,202.405823365211,306.758911132812,301.313201904297,312.961242675781,27,16,116175.366203906,123585.812579301,141902.543531848,119525.290768433,78328.3582541832,222365.631526673,142855.238474799,168667.241767496,148038.880922791,173546.461125527,138171.325351466,172030.079567106,139518.616839597,152943.601820709,179827.545605571,249821.019263216,"[249][M+1]2+","","3"
"2534",202.412419043685,202.406918934788,202.416155225036,306.374420166016,301.313201904297,310.194000244141,30,16,138799.852258351,116161.556889239,178212.390874036,134266.741067505,115583.856281056,219198.168954264,159266.599526632,186245.139218608,151226.561376873,227296.471543396,186767.650790479,175758.970228679,159707.386039525,176234.24794495,134104.043226747,180294.31786392,"","","3"
"2535",202.427439595642,202.421609923133,202.430651091789,307.72119140625,303.455627441406,312.396820068359,33,16,207734.331648742,155093.544622918,225489.992825232,186865.265114965,126789.311906934,146168.723699136,221684.340653503,239615.354019697,136932.519598786,271767.245294673,242280.547244058,198175.225926909,232781.74015839,168533.776588992,172474.490984138,369865.287762954,"[243][M+2]3+","","3"
"2536",202.442415955481,202.437971326067,202.44599924885,307.228759765625,301.313201904297,310.194000244141,29,15,227199.429906034,187486.713442383,243811.620076397,215435.085149585,216373.729093671,200013.580528565,336193.269276566,151429.130372769,223174.338806035,231202.366096952,187817.123127607,240638.297443999,284092.591308716,97212.1553665944,74164.3739304841,266009.959090786,"[253][M+1]2+","","3"
"2537",202.455983925442,202.451181444252,202.460672838342,308.297668457031,301.313201904297,313.273803710938,40,16,309611.446902889,132461.68568595,287334.032547258,235563.923116324,172877.54874742,227009.562317054,248080.82152935,189564.953041803,215351.385461176,311994.007194475,314977.756712277,258388.868914631,256465.065795345,225375.623622308,257432.872351074,375290.917369149,"","[M+K]+ 163.5 [M+Na]+ 179.474 [M+NH4]+ 184.429 [M+H]+ 201.456","3"
"2538",202.470548931296,202.465988852059,202.475346399187,307.056365966797,303.455627441406,312.396820068359,36,16,293113.154021345,352336.968720117,176624.450712158,180466.227347022,226839.485601205,342596.774516432,220546.54378711,212494.117380683,233772.007779482,287409.373661421,305420.844218575,354105.640295369,343230.443376344,268966.192923733,305262.469727666,314660.70686453,"","[M+K]+ 163.5 [M+Na]+ 179.474 [M+NH4]+ 184.429 [M+H]+ 201.456","3"
"2539",202.485618055845,202.480331702793,202.489895502964,307.72119140625,303.455627441406,312.2109375,34,16,374673.770519555,189599.867374875,348273.927943464,325401.366913818,235876.004134869,421669.1658325,334196.779320093,336686.521174188,268985.781913921,375805.003643584,332761.549256841,448296.043156653,319440.151433105,288373.846439943,264531.089904458,443067.5238326,"","","3"
"2540",202.495822157384,202.490264466991,202.499614726981,308.809204101562,303.455627441406,312.958587646484,44,16,311895.440098979,308491.291387397,354330.288190885,216372.935997754,305488.584636021,320924.883314848,352002.896116473,383871.652788073,285568.984081588,394702.371299926,305993.023582251,369608.730330717,301347.396542878,414169.009248595,308389.656157671,496515.564007041,"","[M+K]+ 163.538 [M+Na]+ 179.512 [M+NH4]+ 184.467 [M+H]+ 201.493","3"
"2541",202.505663131147,202.500068026498,202.509543057018,308.809204101562,301.237640380859,312.396820068359,43,16,368825.767832407,419672.763336852,417133.56661739,312381.950850751,259696.138734087,403141.250928962,345835.241867842,307201.27834586,211111.591754749,419689.434618269,283739.242184943,335439.124259402,428890.612476587,470835.510082742,271906.709209708,599697.144535389,"","[M+K]+ 163.538 [M+Na]+ 179.512 [M+NH4]+ 184.467 [M+H]+ 201.493","3"
"2542",202.519866403487,202.515053400171,202.524152392106,307.72119140625,304.094909667969,310.194000244141,34,16,314118.787148515,351972.298465435,288692.313885498,337780.831053312,284278.387439131,385493.682134682,451903.201250384,266309.805040249,358874.967825753,340332.51970799,396957.398644499,442718.841597349,405741.051351573,332386.218426434,324761.562971301,518825.910046211,"[261][M]+","","3"
"2543",202.52946960505,202.524477031401,202.534000431132,307.228759765625,304.203125,312.226623535156,41,16,324299.5632038,294973.996705702,438356.774257363,328014.048757177,323263.428467895,448034.590800926,381161.148906034,394027.69337136,324221.966661735,361639.565321374,344396.578966017,415811.664392256,409019.948145417,423820.215115821,254480.815708845,628509.37712966,"","[M+K]+ 163.571 [M+Na]+ 179.545 [M+NH4]+ 184.5 [M+H]+ 201.526","3"
"2544",202.538072537729,202.534421301355,202.54384633363,306.767242431641,301.313201904297,312.2109375,35,16,347870.853819083,370355.109849152,386562.759412623,376409.238718295,259913.457707432,409681.954419161,383263.79765901,402272.031833688,253768.302638462,437090.154846832,277351.335120383,344977.242491737,401484.199766267,356936.035483487,266206.634115592,336105.058252874,"","[M+K]+ 163.571 [M+Na]+ 179.545 [M+NH4]+ 184.5 [M+H]+ 201.526","3"
"2545",202.553266675463,202.549307809073,202.558091668935,307.056365966797,303.455627441406,312.2109375,35,16,358766.558075796,276650.766130341,249551.02755787,209607.927798911,272719.145080726,331163.78085451,360688.860757014,268560.727243532,233134.390741689,372049.430890119,275236.140633418,284480.448006421,336045.089280172,293078.533108274,230154.165447998,459166.544512578,"","","3"
"2546",202.568830514691,202.563682692639,202.573320027426,307.056365966797,301.313201904297,312.396820068359,33,16,187539.884466198,243207.986761771,316684.446333986,235693.380094841,234552.246584397,313692.352396133,253159.824207299,270303.418367854,209278.60503054,355276.104253311,258031.945372141,285166.994706633,237101.603623075,277127.004979399,209476.38928334,384744.421279865,"[241][M+2]3+","","3"
"2547",202.581730295515,202.579130481078,202.588049341085,308.939987182617,303.455627441406,312.957122802734,38,16,526511.060940682,224455.061510193,201090.507770264,437400.88670065,454689.796587369,274247.811356678,224836.398289416,193409.182182892,470334.323285783,301591.01516183,445847.766635132,525619.597318382,286970.501129101,237593.72280832,184087.976345881,350928.907396606,"[250][M+2]3+","","3"
"2548",202.593384219691,202.588122331288,202.597005692035,307.288848876953,303.173797607422,313.273803710938,34,16,235942.607919179,177269.242914719,221501.442604342,194288.478577294,206194.496057249,308351.832398071,165705.557337891,177683.735975857,255920.966067699,212911.608426179,302734.202928506,185907.247036473,241582.498073694,232408.995442474,194918.837842322,231443.016907677,"","[M+K]+ 163.635 [M+Na]+ 179.609 [M+NH4]+ 184.564 [M+H]+ 201.591","3"
"2549",202.602679724824,202.598122008028,202.607274790667,306.911804199219,298.292449951172,312.961242675781,28,16,232643.441241943,186130.28113418,162346.044039929,98779.9827081666,116741.377241344,223031.75328625,186860.174273438,175998.08649379,197849.36849937,290153.036954311,235004.768344691,249256.918893844,218123.419535444,259605.33415658,139150.443148039,308183.773247914,"","[M+K]+ 163.635 [M+Na]+ 179.609 [M+NH4]+ 184.564 [M+H]+ 201.591","3"
"2550",202.616879414134,202.613205432453,202.621890383572,308.009429931641,301.313201904297,313.273803710938,28,16,179697.613095735,154935.264694077,139261.576284648,129689.704731543,141352.399807883,132420.01187822,264429.969042508,151035.324649396,189684.246700924,207072.769921875,190345.933874857,245563.71184837,134335.004625,129555.090667617,122240.025130278,186007.24066389,"","","3"
"2551",202.631436185838,202.628198860207,202.637071433903,307.056365966797,303.092102050781,312.958587646484,29,16,164108.398122062,138299.473747559,267412.530364896,153153.400593626,207054.680629597,245890.451895619,198397.267855052,131622.02310936,143440.542156664,136340.47070302,240607.731408036,156598.560279053,256514.917093369,84085.5335769962,196182.637471352,242828.419173405,"[254][M+2]3+","","3"
"2552",202.640750651946,202.637270445468,202.646694381678,308.553436279297,303.455627441406,312.957122802734,18,10,100242.402025754,156785.594515085,77968.3294060528,29602.9870383359,93486.2874364428,123475.227383907,73077.2218358136,98426.6095774461,92716.9517795411,154177.914803544,39839.0034585959,145357.350802405,194803.801040818,24079.0602356121,135031.071378214,86260.2120403945,"[256][M+1]2+","","3"
"2553",202.652036422507,202.647088302422,202.656467715105,307.348937988281,302.788940429688,312.094512939453,21,11,94222.8584923829,138759.721951117,120252.613838379,43938.533767422,21758.9153431389,192197.889853865,14532.2161782914,14888.8958905141,141986.790245498,166097.135842496,79687.140932861,123013.918904813,139939.934915772,66270.6961860388,41780.6822056671,214240.525530667,"[257][M+1]2+","","3"
"2554",202.659838085332,202.656947559115,202.665537577675,305.340942382812,301.313201904297,306.758911132812,7,6,0,11412.4154011719,0,25953.2598685887,31007.8427612782,97855.5927743267,32016.0337774083,11419.7099016979,0,164041.666692664,0,101616.539206112,153936.219845854,104198.134931632,15622.8480441496,183780.445736572,"[255][M+2]3+","","3"
"2555",202.669167061894,202.666747127033,202.674552439441,306.394897460938,306.173767089844,309.84814453125,5,4,14662.8349113145,26738.5025784373,126742.204579599,14530.3992790729,0,103186.234808899,11079.5257063955,124391.931148349,26655.799893681,47383.7441187724,0,20341.7051734775,78283.2668681396,13625.644659251,26518.2925055735,17060.2609562874,"","","369"
"2556",202.680588552405,202.676508065661,202.682780304241,306.263854980469,301.313201904297,312.396820068359,18,12,148644.263478072,57657.4993381136,96072.6643541695,165358.639896313,114257.968213849,185722.586995861,80750.5396454589,88123.1823939078,26461.2806683317,206126.296295685,83821.692373009,128250.661845776,162320.253017391,113559.378576444,109477.501115448,215515.125272096,"[238][M+3]3+","","3"
"2557",202.688069468813,202.687504481416,202.689192820217,306.173767089844,305.769714355469,306.767242431641,3,3,72821.8775750845,27978.9423994124,87926.3188577282,34091.3322080612,45479.2732481003,25929.3345093727,30344.3537582874,54270.3189236641,52469.8585467339,0,NA,49390.9513024092,29553.8045226574,40532.719905138,63248.1651562501,51273.2128892899,"[238][M+3]3+","","3"
"2558",202.705117376613,202.70284293393,202.706902052032,308.709060668945,301.237640380859,311.244354248047,4,3,9715.42140460387,20950.2140395561,0,54797.8855717285,18295.9934495079,NA,11439.2342657782,18084.100141488,NA,55235.4169225752,0,106121.324679133,7467.17233181621,0,15073.2602131118,NA,"[239][M+1]+","","370"
"2559",202.716617551868,202.715945547953,202.717289555783,303.786437988281,301.803161621094,305.769714355469,2,2,52557.112255074,14851.5863423,0,0,0,NA,NA,0,18987.7107624759,0,11509.9258688738,0,40849.5666390136,0,0,120525.639762278,"[260][M+1]2+","","3"
"2560",202.721220829508,202.721220829508,202.721220829508,305.769714355469,305.769714355469,305.769714355469,1,1,103080.328378339,56397.0528859571,15853.9369939923,23119.3845527858,19314.7827920824,16039.3599745604,28518.7367047235,0,19622.2848675497,43045.6539663509,9761.7997973159,0,0,0,18867.7882924572,34073.348257374,"","","3"
"2561",202.730356232241,202.730356232241,202.730356232241,306.758911132812,306.758911132812,306.758911132812,1,1,0,19088.3194732904,34628.192307514,34623.8580602516,0,0,0,0,9830.1020382762,12617.2157804012,5805.03054172884,0,118708.474460931,0,26421.3261638338,9398.84924896955,"[240][M+2]3+","","371"
"2562",202.747177145023,202.746838458981,202.748013424212,1127.99686533203,1127.07958984375,1128.36682128906,4,4,6406.71240495151,11727.9963033927,8161.75650386816,6922.06139691135,21973.2929736175,14600.9457937356,25419.0048770298,29570.8426919783,11057.1193664856,23071.2108286175,18455.0234692386,8795.83254489766,12303.093486883,10184.4948357433,13753.7169687303,13403.1717052756,"","","2293"
"2563",202.747884876037,202.747884876037,202.747884876037,304.315490722656,304.315490722656,304.315490722656,1,1,0,0,0,NA,17403.6102628112,16483.9445371963,16394.2109367251,19040.119722196,NA,25305.6596146141,9530.32405324919,NA,0,80598.7056585937,0,NA,"[242][M+1]+","","372"
"2564",202.778026598405,202.777732745914,202.778320450896,302.064300537109,301.803161621094,302.325439453125,2,2,11480.4501084477,0,0,0,13298.8889769048,0,NA,25753.1000928059,NA,71608.059053485,35911.905407609,13403.3543969303,18598.6966473877,13967.8736555994,0,120521.323710671,"[244][M+1]+","","373"
"2565",202.788080628912,202.788080628912,202.788080628912,306.353942871094,306.353942871094,306.353942871094,1,1,0,0,0,0,56927.9167223331,10165.6222430269,0,0,0,14649.0192480817,0,12316.2708595097,13166.7045081928,28826.1376081978,9849.48141066233,0,"","","374"
"2566",203.014403807407,203.014403807407,203.014403807407,309.165496826172,309.165496826172,309.165496826172,1,1,0,NA,277688.440685467,NA,0,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,"","","375"
"2567",203.01630790816,203.016148625828,203.016666621665,307.72119140625,304.315490722656,310.194000244141,15,15,162504.252434326,235695.70848046,269008.716294807,184504.546542367,158999.298984875,233205.739338854,247165.914280954,240493.975416371,180321.114733566,296090.216013436,258153.53756684,283164.969207911,245612.896972258,268909.179211836,243571.927356096,343899.093350352,"[238][M+3]3+","","3"
"2568",203.052438576748,203.05194923934,203.052443639934,893.116638183594,889.127563476562,895.997375488281,16,16,911750.872615833,1041521.21128145,1776938.1938437,1018277.41871723,924336.727743862,1356801.67730492,1406512.39102637,1181321.23090393,1109976.2754977,1065948.12679972,1233410.24109656,1010029.3190771,1282090.3094489,1083452.87240032,1567014.240048,1268922.00905995,"[262][M]+","[M+NH4]+ 185.016","26"
"2569",203.05237966763,203.051898221855,203.052712504148,728.959991503896,722.549255371094,733.156799316406,16,16,3876006.30600531,3686153.91382333,5142248.87389527,3976953.07498784,4547403.06509245,6320839.45763073,4549822.0238173,5693689.72989612,4379794.5442253,3173556.57265136,5060096.98905768,3787898.57986543,5054766.63086604,4147281.34453531,4399057.14407658,6862676.27856328,"[263][M]+","[M+Na]+ 180.064","10"
"2570",203.05246198367,203.052442316599,203.052481650741,585.414154052734,585.259826660156,585.568481445312,2,2,194978.550560549,142335.796221718,26825.9910624437,49105.0757853873,399589.946492106,114879.243120644,19745.4427165985,33014.057251343,95646.9137742268,76008.3015192896,139910.663676861,32437.2885849481,142256.935123187,112282.169687815,9162.96848530043,40381.13077127,"","[M+Na]+ 180.071","24"
"2571",203.052247914773,203.052247914773,203.052247914773,1219.98852539062,1219.98852539062,1219.98852539062,1,1,3732.15817155987,5140.53436962068,19151.8404253781,58139.5680627268,5835.24940184355,11774.226329881,39659.147002995,10921.6577632517,10403.0124605954,49347.3538625613,27422.7189802726,32349.7197641671,43216.3097068071,83807.4920155298,16721.0966326982,19117.5306103423,"","","3416"
"2572",203.052442316562,203.052442316562,203.052442316562,1258.11303710938,1258.11303710938,1258.11303710938,1,1,NA,NA,NA,NA,6903.6367740271,251276.330649022,59962.2770056454,14839.8863328785,11114.1234678762,19535.9538983567,5019.9127054946,NA,13343.3744891096,21480.5557167787,6987.26094308766,2050.36578532782,"","","62"
"2573",203.052442316702,203.052442316702,203.052442316702,1120.90026855469,1120.90026855469,1120.90026855469,1,1,210013.813639329,141216.457062752,114385.90445639,185813.710980304,121795.916863422,67021.915517236,137385.261887306,161819.902826138,209062.99600976,195070.067943244,115498.394776595,402977.253514861,268943.36517425,299426.675581736,501763.05942651,79932.6528305778,"[264][M]2+","","2292"
"2574",203.052442316703,203.052442316703,203.052442316703,1023.39013671875,1023.39013671875,1023.39013671875,1,1,473432.78308282,186469.085929078,89400.7352207527,194288.525453726,336415.216383212,167711.111318704,46290.6697376488,171670.910844231,224175.955297034,93057.1888131081,70587.9943254831,311507.643729238,346430.212663636,147885.632469613,8878.40696370105,65260.3303735187,"","","2863"
"2575",203.066108300662,203.066108300662,203.066108300662,828.669982910156,828.669982910156,828.669982910156,1,1,37236.5258894042,3085.57915579677,NA,NA,NA,NA,NA,NA,NA,4469.08452712744,NA,NA,NA,NA,NA,NA,"","","1881"
"2576",203.081355013601,203.081181557241,203.081415840832,558.628051757812,555.668701171875,561.856750488281,16,16,482762.464030301,450583.903132763,326588.743333271,415702.095634606,371424.564797595,488875.974054406,450256.369677318,471771.923524097,515141.875374888,428712.802695165,499390.938689957,372751.615512973,449422.762929919,392755.926556241,500482.20620776,408456.091329124,"","[M+H]+ 202.082","12"
"2577",203.091177273862,203.090958904045,203.091257316302,378.430180102549,372.639282226562,378.975341796875,6,6,124489.90400038,71357.0388106293,77247.3238470228,110882.821993053,124143.079287149,61082.9658017814,45530.8824972361,118014.600914905,65659.9972412412,127829.928382816,72426.0961875545,59422.4707997502,18424.9844853473,55668.435782726,50261.8868130878,49290.1609342888,"","[M+Na]+ 180.107 [M+H]+ 202.084","18"
"2578",203.102120094986,203.102120094986,203.102120094986,407.796417236328,407.796417236328,407.796417236328,1,1,6757.45690428962,25153.1223420737,10017.9601853465,20355.5517068754,NA,5449.58972191066,34356.8955932299,17484.7309211642,31521.6047535092,27522.8810712695,14753.7633337826,22413.5670347946,NA,14416.235147814,3988.50889736166,31312.1612247607,"","","2129"
"2579",203.102398148847,203.102398148847,203.102398148847,725.261779785156,725.261779785156,725.261779785156,1,1,61788.545380183,25150.7484458417,7861.55224573612,NA,NA,21234.1036716521,NA,NA,NA,10805.9456505626,NA,NA,NA,NA,NA,NA,"","","1069"
"2580",203.10219312824,203.10219312824,203.10219312824,280.317077636719,280.317077636719,280.317077636719,1,1,NA,NA,NA,NA,NA,NA,NA,NA,170210.4649,NA,NA,NA,NA,NA,NA,NA,"","","1711"
"2581",203.109848721768,203.109317706561,203.110499890649,345.229125976562,344.040100097656,372.639282226562,9,9,32338.2162974625,55875.8743879212,31750.5056227455,71429.170644755,35428.7312737788,57459.3853614088,36373.8713083093,77915.8348777129,32894.566880658,13304.5686358506,12123.6003823083,17626.6040652632,4490.97756418373,8898.06792363524,62016.5402073894,91990.4706458789,"","[M+NH4]+ 185.072 [M+H]+ 202.102","44"
"2582",203.108103600888,203.107999000688,203.108208201087,229.174186706543,228.554809570312,229.793563842773,2,2,NA,NA,79425.2934517384,27250.7943867251,NA,NA,NA,NA,30750.2559162691,177367.930326712,101317.328708095,160896.350944336,NA,57865.4797123268,NA,134038.548689697,"","","699"
"2583",203.113644394999,203.11313462417,203.113676681184,865.997192382812,859.697387695312,867.070495605469,13,13,5963.88752684742,524831.280039819,380140.503264954,591424.567338506,73870.4855490476,320193.5769642,476003.415116409,335432.471677762,253038.629805423,349303.04779178,237747.844723079,292605.114585305,249135.763018237,334849.20288099,593324.510099015,433586.319065185,"","","37"
"2584",203.113572003739,203.113149231781,203.113676681068,806.832061767578,800.942932128906,810.626831054688,10,10,312285.068189051,209917.721843816,134754.182053597,156275.519757745,169504.663069248,132839.104174257,149321.521417978,184944.626329058,110091.178516338,126624.176171909,99156.7902848289,106342.51515634,111982.396945705,77012.3031509118,82976.3741545249,64458.9506214783,"","","28"
"2585",203.127422566768,203.127249335408,203.127895762791,278.88525390625,277.764007568359,282.076843261719,5,5,135884.50808367,93879.1355195358,93401.7101415907,76929.4159257486,161080.576801801,185830.87674062,58591.3949106187,145080.361229807,61538.0106847957,37881.0808511302,24440.1346847191,16735.9217230678,26230.8115667045,31580.6252531745,35730.1690888591,69752.2461299205,"","[M+H]+ 202.127","7"
